Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fouls,FoulsDrawn,Offsides,Crosses,Interceptions,TklWon,PKwon,PKconceded,OG,Recoveries,AerialDuelsWon,AerialDuelsLost,AerialDuelsWon%
Matias Fernandez-Pardo,BEL,"MF,FW",Lille,19-279,2005,1.3,0,0,0,2,1,2,1,0,2,0,0,0,5,0,3,0.0
Ryan Flamingo,NED,DF,PSV Eindhoven,21-313,2002,4.0,0,0,0,4,1,0,0,5,4,0,0,0,16,8,2,80.0
Phil Foden,ENG,MF,Manchester City,24-164,2000,3.4,0,0,0,0,2,0,21,0,2,0,0,0,11,0,3,0.0
Youssouf Fofana,FRA,MF,Milan,25-303,1999,3.8,2,0,0,3,5,0,1,4,2,0,0,0,18,3,3,50.0
James Forrest,SCO,FW,Celtic,33-124,1991,0.3,0,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0.0
Héctor Fort,ESP,DF,Barcelona,18-098,2006,0.3,0,0,0,2,0,0,2,1,1,0,0,0,2,0,0,
Alejandro Francés,ESP,DF,Girona,22-099,2002,1.0,1,0,0,4,3,0,5,2,2,0,0,0,5,1,0,100.0
Lassina Franck Traoré,BFA,FW,Shakhtar,23-301,2001,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,1,2,33.3
Bartol Franjić,CRO,MF,Shakhtar,24-299,2000,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Davide Frattesi,ITA,MF,Inter,25-017,1999,2.1,0,0,0,2,4,0,0,4,0,0,0,0,9,0,2,0.0
Remo Freuler,SUI,MF,Bologna,32-207,1992,3.9,1,0,0,2,2,0,0,4,6,0,0,0,11,5,5,50.0
Jeremie Frimpong,NED,DF,Leverkusen,23-334,2000,3.3,2,0,0,4,8,2,8,2,1,0,0,0,5,1,3,25.0
Chris Führich,GER,FW,Stuttgart,26-304,1998,1.8,0,0,0,0,2,0,9,1,1,0,0,0,3,0,0,
Kyogo Furuhashi,JPN,FW,Celtic,29-293,1995,2.7,0,0,0,1,0,1,0,1,2,0,0,0,0,0,2,0.0
Matteo Gabbia,ITA,DF,Milan,25-018,1999,2.0,1,0,0,4,0,0,0,4,0,0,0,0,4,6,0,100.0
Artur Gajdoš,SVK,MF,Slovan Bratislava,20-293,2004,0.2,0,0,0,2,0,0,3,0,1,0,1,0,3,0,0,
Cody Gakpo,NED,FW,Liverpool,25-185,1999,2.8,0,0,0,6,8,1,9,1,3,0,0,0,10,2,1,66.7
Javi Galán,ESP,DF,Atlético Madrid,29-355,1994,1.5,1,0,0,2,2,0,1,5,2,0,0,0,8,0,1,0.0
Conor Gallagher,ENG,MF,Atlético Madrid,24-276,2000,2.5,0,0,0,4,2,0,0,4,5,0,1,0,9,2,5,28.6
Silvère Ganvoula M'Boussy,CGO,FW,Young Boys,28-139,1996,3.1,0,0,0,6,1,1,3,0,0,0,0,0,3,9,5,64.3
Aleix García,ESP,MF,Leverkusen,27-133,1997,2.8,2,0,0,3,2,0,9,2,4,0,0,0,13,1,0,100.0
Eric García,ESP,MF,Barcelona,23-304,2001,0.1,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,
Fran Garcia,ESP,DF,Real Madrid,25-086,1999,0.9,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,
Jastin García,ESP,DF,Girona,20-298,2004,0.1,0,0,0,0,1,0,0,0,1,0,0,0,2,0,1,0.0
Federico Gatti,ITA,DF,Juventus,26-137,1998,2.6,0,0,0,0,1,0,0,6,1,0,0,0,6,2,3,40.0
Gavi,ESP,MF,Barcelona,20-095,2004,0.3,0,0,0,1,0,0,0,0,1,0,0,0,1,2,1,66.7
Jusuf Gazibegović,BIH,DF,Sturm Graz,24-242,2000,4.0,2,0,0,6,4,0,20,5,8,0,0,0,13,2,3,40.0
Paulo Gazzaniga,ARG,GK,Girona,32-311,1992,4.0,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,100.0
Lutsharel Geertruida,NED,DF,RB Leipzig,24-113,2000,3.0,1,0,0,4,2,0,8,4,2,0,0,0,11,1,0,100.0
Niklas Geyrhofer,AUT,DF,Sturm Graz,24-271,2000,2.0,1,0,0,2,1,0,0,1,1,0,0,0,13,5,2,71.4
Alaa Ghram,TUN,DF,Shakhtar,23-107,2001,0.5,1,0,0,2,0,0,0,2,1,0,0,0,2,0,2,0.0
Bryan Gil,ESP,"FW,MF",Girona,23-271,2001,2.4,1,0,0,2,7,1,4,3,6,0,0,0,13,0,1,0.0
Santiago Giménez,MEX,FW,Feyenoord,23-204,2001,1.0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,0,100.0
Jamie Gittens,ENG,FW,Dortmund,20-092,2004,2.7,0,0,0,1,3,1,4,0,1,1,0,0,15,1,1,50.0
Omri Glazer,ISR,GK,Red Star,28-242,1996,2.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,
Oscar Gloukh,ISR,"FW,MF",RB Salzburg,20-221,2004,3.8,1,0,0,1,4,0,7,1,0,0,0,0,17,0,3,0.0
Serge Gnabry,GER,FW,Bayern Munich,29-117,1995,3.4,1,0,0,3,2,7,10,2,2,0,0,0,10,1,0,100.0
Ben Godfrey,ENG,DF,Atalanta,26-298,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Aleksandr Golovin,RUS,"FW,MF",Monaco,28-162,1996,2.5,0,0,0,5,2,0,12,0,3,0,0,0,11,0,1,0.0
Angel Gomes,ENG,MF,Lille,24-069,2000,1.1,2,1,1,4,2,0,0,1,0,0,0,0,1,0,1,0.0
Marlon Gomes,BRA,"MF,FW",Shakhtar,20-330,2003,1.0,1,0,0,2,1,1,0,0,0,0,0,0,5,0,2,0.0
Joe Gomez,ENG,DF,Liverpool,27-169,1997,0.3,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,
Pedro Gonçalves,POR,MF,Sporting CP,26-133,1998,2.2,1,0,0,4,2,1,2,1,5,0,0,0,6,1,1,50.0
Facundo González,URU,DF,Feyenoord,21-155,2003,0.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.0
Nicolás González,ARG,FW,Juventus,26-216,1998,0.9,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,100.0
Jon Gorenc Stanković,SVN,MF,Sturm Graz,28-299,1996,1.0,1,0,0,2,1,0,0,2,2,0,0,0,7,6,5,54.5
Leon Goretzka,GER,"MF,DF",Bayern Munich,29-276,1995,0.5,1,0,0,1,0,0,1,0,2,0,0,0,4,1,0,100.0
Lucas Gourna-Douath,FRA,MF,RB Salzburg,21-095,2003,2.0,1,0,0,4,8,1,0,3,4,0,0,0,19,1,3,25.0
Ryan Gravenberch,NED,MF,Liverpool,22-176,2002,4.0,0,0,0,2,3,0,0,12,5,0,0,0,30,1,0,100.0
Jack Grealish,ENG,"FW,MF",Manchester City,29-059,1995,1.1,0,0,0,0,5,1,1,1,0,0,0,0,6,1,1,50.0
Antoine Griezmann,FRA,"FW,MF",Atlético Madrid,33-232,1991,3.5,0,0,0,1,2,1,16,2,6,0,0,0,13,5,6,45.5
Álex Grimaldo,ESP,DF,Leverkusen,29-049,1995,3.7,0,0,0,1,3,0,17,1,6,0,0,0,17,3,2,60.0
Pascal Groß,GER,"MF,DF",Dortmund,33-146,1991,2.7,1,0,0,0,0,0,34,1,0,0,0,0,14,0,0,
Gabriel Gudmundsson,SWE,DF,Lille,25-193,1999,3.0,0,0,0,4,1,0,3,3,2,0,0,0,12,1,0,100.0
Raphaël Guerreiro,POR,DF,Bayern Munich,30-322,1993,1.8,0,0,0,0,0,0,3,4,2,0,0,0,10,0,0,
Daouda Guindo,MLI,"FW,DF",RB Salzburg,22-025,2002,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
Serhou Guirassy,GUI,FW,Dortmund,28-241,1996,3.1,0,0,0,0,6,1,0,0,1,1,0,0,3,7,6,53.8
Péter Gulácsi,HUN,GK,RB Leipzig,34-186,1990,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0
Arda Güler,TUR,"MF,FW",Real Madrid,19-257,2005,0.5,0,0,0,0,3,0,3,0,1,0,0,0,7,1,0,100.0
İlkay Gündoğan,GER,MF,Manchester City,34-015,1990,2.4,0,0,0,0,0,0,14,2,0,0,0,0,12,0,1,0.0
Miguel Gutiérrez,ESP,"DF,MF",Girona,23-104,2001,4.0,0,0,0,2,6,0,16,2,6,0,0,0,21,0,2,0.0
Joško Gvardiol,CRO,DF,Manchester City,22-290,2002,3.0,0,0,0,6,0,0,1,3,3,0,1,0,16,3,5,37.5
Viktor Gyökeres,SWE,FW,Sporting CP,26-157,1998,4.0,0,0,0,9,7,3,1,0,0,0,0,0,4,3,5,37.5
Erling Haaland,NOR,FW,Manchester City,24-110,2000,3.5,0,0,0,1,1,0,1,1,0,0,0,0,5,7,5,58.3
Anis Hadj Moussa,ALG,"DF,FW",Feyenoord,22-271,2002,1.0,0,0,0,0,2,0,9,0,1,0,0,0,3,3,0,100.0
Jaouen Hadjam,ALG,DF,Young Boys,21-227,2003,2.7,1,0,0,5,3,1,6,4,3,0,1,0,20,3,3,50.0
Amadou Haidara,MLI,MF,RB Leipzig,26-282,1998,3.6,0,0,0,3,1,1,2,6,6,0,0,0,21,0,3,0.0
Massadio Haïdara,MLI,DF,Brest,31-342,1992,3.1,1,0,0,2,8,0,7,6,0,0,0,0,13,4,0,100.0
Achraf Hakimi,MAR,DF,Paris S-G,26-004,1998,4.0,0,0,0,6,8,0,18,3,8,0,0,0,28,1,1,50.0
Dávid Hancko,SVK,DF,Feyenoord,26-331,1997,4.0,0,0,0,1,0,1,3,4,2,0,1,0,10,2,2,50.0
Lukáš Haraslín,SVK,FW,Sparta Prague,28-166,1996,2.2,0,0,0,2,7,1,5,2,4,0,0,0,12,0,1,0.0
Conrad Harder,DEN,"MF,FW",Sporting CP,19-215,2005,0.2,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,50.0
Reo Hatate,JPN,MF,Celtic,26-353,1997,3.1,1,0,0,3,4,0,5,2,5,0,0,0,14,1,1,50.0
Kai Havertz,GER,"FW,MF",Arsenal,25-150,1999,4.0,0,0,0,9,7,2,2,1,2,0,0,0,11,11,14,44.0
Benjamin Henrichs,GER,"DF,MF",RB Leipzig,27-259,1997,3.3,1,0,0,3,3,0,8,7,3,0,0,0,15,1,2,33.3
Theo Hernández,FRA,"DF,MF",Milan,27-033,1997,4.0,0,0,0,1,5,0,12,4,4,0,0,0,19,1,0,100.0
Yangel Herrera,VEN,MF,Girona,26-299,1998,2.6,1,0,0,7,7,0,1,4,2,0,0,1,16,3,1,75.0
Isak Hien,SWE,DF,Atalanta,25-300,1999,3.0,1,0,0,3,3,0,0,4,1,0,0,0,21,9,6,60.0
Stefan Hierländer,AUT,MF,Sturm Graz,33-279,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Piero Hincapié,ECU,DF,Leverkusen,22-304,2002,4.0,0,0,0,5,3,0,1,3,5,0,0,0,22,6,1,85.7
Morten Hjulmand,DEN,MF,Sporting CP,25-136,1999,4.0,1,0,0,4,5,0,0,4,8,0,0,0,19,0,7,0.0
Jonas Hofmann,GER,"MF,FW",Leverkusen,32-117,1992,1.2,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,
Tomi Horvat,SVN,MF,Sturm Graz,25-229,1999,1.6,1,0,0,2,2,0,5,2,1,0,0,0,7,0,2,0.0
Arbër Hoxha,ALB,"DF,FW",Dinamo Zagreb,26-033,1998,0.2,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,
Lukáš Hrádecký,FIN,GK,Leverkusen,34-350,1989,3.0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
Yang Hyunjun,KOR,FW,Celtic,22-167,2002,0.5,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,
Adam Idah,IRL,FW,Celtic,23-271,2001,1.3,0,0,0,1,0,1,1,0,1,0,0,0,1,2,1,66.7
Danylo Ihnatenko,UKR,MF,Slovan Bratislava,27-240,1997,3.4,2,0,0,7,1,0,0,0,2,0,1,0,14,3,2,60.0
George Ilenikhena,FRA,FW,Monaco,18-084,2006,1.0,0,0,0,3,2,1,0,0,0,0,0,0,2,2,1,66.7
Luka Ilić,SRB,"MF,FW",Red Star,25-129,1999,0.9,0,0,0,1,0,0,0,0,1,0,0,0,3,0,3,0.0
Marko Ilić,SRB,GK,Red Star,26-279,1998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Samuel Iling-Junior,ENG,"FW,MF",Bologna,21-035,2003,1.3,0,0,0,2,2,0,6,0,5,0,0,0,7,0,0,
Kastriot Imeri,SUI,MF,Young Boys,24-134,2000,2.0,1,0,0,2,5,0,4,1,1,0,0,0,6,2,3,40.0
Hwang In-beom,KOR,MF,Feyenoord,28-049,1996,4.0,1,0,0,7,2,0,11,4,2,0,0,0,18,3,1,75.0
Gonçalo Inácio,POR,DF,Sporting CP,23-075,2001,2.1,0,0,0,0,1,0,0,1,4,0,0,0,6,3,3,50.0
Franco Israel,URU,GK,Sporting CP,24-200,2000,4.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
Cedric Itten,SUI,FW,Young Boys,27-317,1996,0.9,0,0,0,4,0,1,0,0,1,0,0,0,1,4,5,44.4
Mirko Ivanić,MNE,MF,Red Star,31-056,1993,1.0,0,0,0,0,2,0,5,0,0,0,0,0,3,1,1,50.0
Luka Ivanušec,CRO,"MF,FW",Feyenoord,25-348,1998,1.1,0,0,0,0,1,0,2,1,0,0,0,0,6,3,0,100.0
Ardon Jashari,SUI,MF,Club Brugge,22-101,2002,2.9,1,0,0,5,1,0,5,4,7,0,0,0,23,1,1,50.0
Seedy Jatta,NOR,FW,Sturm Graz,21-235,2003,2.2,0,0,0,3,3,4,1,0,1,0,0,0,7,1,4,20.0
Gabriel Jesus,BRA,"FW,MF",Arsenal,27-219,1997,2.1,1,0,0,4,1,3,7,1,3,0,0,0,13,4,7,36.4
Alistair Johnston,CAN,DF,Celtic,26-031,1998,3.8,2,0,0,4,11,0,5,4,6,1,0,0,19,5,2,71.4
Max Johnston,SCO,DF,Sturm Graz,20-318,2003,2.9,1,0,0,2,0,0,12,0,2,0,0,0,6,2,6,25.0
Curtis Jones,ENG,MF,Liverpool,23-283,2001,1.1,0,0,0,0,2,0,1,1,0,0,0,0,5,0,0,
Frenkie de Jong,NED,MF,Barcelona,27-180,1997,1.3,0,0,0,3,1,0,0,2,3,0,0,0,6,2,1,66.7
Luuk de Jong,NED,FW,PSV Eindhoven,34-073,1990,3.8,1,0,0,5,4,1,1,0,3,0,0,0,7,29,14,67.4
Jorginho,ITA,MF,Arsenal,32-324,1991,0.4,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0.0
Diogo Jota,POR,FW,Liverpool,27-340,1996,1.1,0,0,0,3,0,1,0,0,1,0,0,0,1,0,3,0.0
Juanpe,ESP,DF,Girona,33-192,1991,1.3,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,
Mauro Júnior,BRA,"DF,MF",PSV Eindhoven,25-186,1999,2.9,2,0,0,4,2,0,1,2,5,0,0,0,16,0,1,0.0
Vinicius Júnior,BRA,FW,Real Madrid,24-119,2000,4.0,2,0,0,8,4,0,18,1,2,1,0,0,10,1,1,50.0
Ferran Jutglà,ESP,FW,Club Brugge,25-281,1999,2.9,0,0,0,1,6,1,1,0,1,0,0,0,8,4,6,40.0
Issa Kaboré,BFA,DF,Benfica,23-180,2001,1.1,2,0,0,3,0,1,2,0,3,0,0,0,4,3,0,100.0
Lukas Kačavenda,CRO,"FW,MF",Dinamo Zagreb,21-251,2003,0.3,2,0,0,1,2,0,1,0,0,0,0,0,4,0,0,
Kaan Kairinen,FIN,MF,Sparta Prague,25-322,1998,3.9,1,0,0,4,0,0,3,4,2,0,0,1,17,4,1,80.0
Pierre Kalulu,FRA,DF,Juventus,24-156,2000,4.0,0,0,0,1,1,0,1,5,1,0,0,0,19,3,7,30.0
Boubacar Kamara,FRA,MF,Aston Villa,24-351,1999,1.1,1,0,0,4,2,0,0,2,1,0,0,0,6,1,2,33.3
Kevin Kampl,SVN,MF,RB Leipzig,34-030,1990,1.2,0,0,0,1,0,0,8,1,2,0,0,0,6,0,1,0.0
Harry Kane,ENG,FW,Bayern Munich,31-103,1993,4.0,0,0,0,2,6,3,1,3,1,0,0,0,6,6,6,50.0
Lee Kang-in,KOR,"FW,MF",Paris S-G,23-263,2001,2.3,0,0,0,1,3,0,16,1,1,0,0,0,9,0,4,0.0
Guélor Kanga,GAB,MF,Red Star,34-068,1990,1.0,0,0,0,0,6,0,4,2,1,0,0,0,9,1,1,50.0
Atakan Karazor,,MF,Stuttgart,28-026,1996,3.6,0,0,0,6,10,0,0,2,3,0,0,0,27,5,1,83.3
Rick Karsdorp,NED,DF,PSV Eindhoven,29-271,1995,1.1,1,0,0,1,0,0,3,1,2,0,0,0,6,0,0,
Guram Kashia,GEO,DF,Slovan Bratislava,37-127,1987,3.9,1,0,0,2,2,0,0,7,4,0,0,0,10,3,2,60.0
Aleksandar Katai,SRB,FW,Red Star,33-276,1991,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0
Silas Katompa,COD,"FW,DF",Red Star,26-033,1998,3.3,1,0,0,6,2,2,7,3,4,0,0,0,15,1,5,16.7
Thilo Kehrer,GER,DF,Monaco,28-048,1996,4.0,1,0,0,6,0,0,0,6,3,0,1,0,16,9,5,64.3
Caoimhín Kelleher,IRL,GK,Liverpool,25-351,1998,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0
Marvin Keller,SUI,GK,Young Boys,22-128,2002,2.0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,
Kevin,BRA,"FW,MF",Shakhtar,21-309,2003,1.5,0,0,0,0,3,0,4,2,2,0,0,0,12,0,0,
Joshua Kimmich,GER,MF,Bayern Munich,29-274,1995,4.0,1,0,0,3,2,0,27,3,1,0,0,0,27,0,1,0.0
Otar Kiteishvili,GEO,MF,Sturm Graz,28-227,1996,2.8,0,0,0,4,3,0,2,2,3,0,0,0,14,1,1,50.0
Jakub Kiwior,POL,DF,Arsenal,24-267,2000,0.5,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,
Maurits Kjærgaard,DEN,MF,RB Salzburg,21-135,2003,1.0,0,0,0,0,1,0,10,0,2,0,0,0,2,0,0,
Gregor Kobel,SUI,GK,Dortmund,26-338,1997,3.0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,
Philipp Köhn,SUI,GK,Monaco,26-220,1998,2.0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,100.0
Orkun Kökçü,TUR,MF,Benfica,23-315,2000,3.6,1,0,0,1,10,0,3,2,2,0,0,0,12,1,1,50.0
Koke,ESP,MF,Atlético Madrid,32-305,1992,2.8,0,0,0,1,2,0,2,1,4,0,1,0,18,1,1,50.0
Sead Kolašinac,BIH,DF,Atalanta,31-141,1993,3.0,0,0,0,3,3,0,2,0,7,0,0,0,10,6,2,75.0
Randal Kolo Muani,FRA,FW,Paris S-G,25-339,1998,1.2,0,0,0,3,2,0,0,1,3,0,0,0,3,3,3,50.0
Ibrahima Konaté,FRA,DF,Liverpool,25-167,1999,4.0,2,0,0,3,2,0,0,5,2,0,0,0,19,9,4,69.2
Karim Konaté,CIV,FW,RB Salzburg,20-232,2004,3.4,0,0,0,8,5,3,0,1,1,0,0,0,6,4,8,33.3
Yukhym Konoplia,UKR,DF,Shakhtar,25-074,1999,2.9,1,0,0,4,1,0,2,0,2,0,0,0,9,3,3,50.0
Ezri Konsa,ENG,DF,Aston Villa,27-016,1997,4.0,1,0,0,3,9,0,2,3,2,0,0,0,15,7,3,70.0
Teun Koopmeiners,NED,MF,Juventus,26-254,1998,3.0,0,0,0,6,1,2,16,0,5,0,0,0,4,2,2,50.0
Odilon Kossounou,CIV,DF,Atalanta,23-309,2001,1.8,0,0,0,5,0,0,0,3,1,0,0,0,10,5,0,100.0
Jules Koundé,FRA,DF,Barcelona,25-362,1998,4.0,0,0,0,4,2,0,7,1,2,0,0,0,19,3,3,50.0
Moussa Kounfolo Yeo,MLI,FW,RB Salzburg,20-160,2004,0.7,0,0,0,1,0,1,0,0,1,0,0,0,3,1,1,50.0
Mateo Kovačić,CRO,MF,Manchester City,30-186,1994,1.2,1,0,0,2,1,0,0,1,0,0,0,0,4,0,0,
Matej Kovar,CZE,GK,Leverkusen,24-175,2000,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Ermal Krasniqi,KVX,FW,Sparta Prague,26-062,1998,0.8,0,0,0,3,1,0,0,0,1,0,0,0,2,0,0,
Ladislav Krejčí,CZE,DF,Girona,25-202,1999,4.0,1,0,0,3,4,0,0,3,4,0,0,2,9,5,3,62.5
Marcus Kristensen,GER,FW,Stuttgart,21-299,2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
Rade Krunić,BIH,MF,Red Star,31-032,1993,3.5,0,0,0,4,2,0,1,4,2,0,0,0,13,4,2,66.7
Dmytro Kryskiv,UKR,MF,Shakhtar,24-033,2000,4.0,0,0,0,3,3,0,4,1,0,0,0,0,14,0,1,0.0
Juraj Kucka,SVK,MF,Slovan Bratislava,37-256,1987,0.9,0,0,0,0,2,0,0,5,1,0,0,0,4,0,0,
Nicolas-Gerrit Kühn,GER,FW,Celtic,24-312,2000,3.2,0,0,0,3,1,2,6,1,4,0,0,0,17,0,5,0.0
Sandro Kulenović,CRO,FW,Dinamo Zagreb,24-340,1999,2.2,0,0,0,0,2,0,1,2,2,0,0,0,3,5,4,55.6
Qazim Laçi,ALB,MF,Sparta Prague,28-294,1996,3.6,0,0,0,4,1,0,3,4,7,0,0,0,16,3,3,50.0
Konrad Laimer,AUT,DF,Bayern Munich,27-165,1997,2.0,0,0,0,1,1,0,3,5,3,0,0,0,10,3,6,33.3
Kenny Lala,MAD,DF,Brest,33-036,1991,4.0,0,0,0,1,2,0,15,3,2,0,0,0,26,2,4,33.3
Mohamed Lamine Bayo,GUI,FW,Lille,26-157,1998,0.7,0,0,0,2,0,2,0,0,0,0,0,0,2,3,2,60.0
Noa Lang,NED,"FW,MF",PSV Eindhoven,25-144,1999,2.0,1,0,0,0,4,1,13,2,2,0,0,0,11,1,2,33.3
Sandro Lauper,SUI,"MF,DF",Young Boys,28-014,1996,3.7,1,0,0,3,2,0,0,7,3,0,0,0,18,3,3,50.0
Dimitri Lavalée,BEL,DF,Sturm Graz,27-300,1997,3.0,2,1,1,5,1,0,4,3,4,0,0,0,10,5,5,50.0
Julien Le Cardinal,FRA,DF,Brest,27-097,1997,1.0,1,0,0,1,3,0,0,3,2,0,0,0,5,0,0,
Robin Le Normand,ESP,DF,Atlético Madrid,27-363,1996,1.0,1,0,0,2,0,0,0,0,0,0,0,0,3,1,2,33.3
Rafael Leão,POR,FW,Milan,25-151,1999,3.5,1,0,0,4,3,3,3,0,2,0,0,0,10,4,7,36.4
Richy Ledezma,USA,"DF,MF",PSV Eindhoven,24-063,2000,1.2,1,0,0,3,1,1,6,0,1,0,0,0,8,0,3,0.0
Pierre Lees-Melou,FRA,MF,Brest,31-167,1993,2.0,1,0,0,2,5,0,1,4,5,0,0,0,23,0,1,0.0
Clément Lenglet,FRA,DF,Atlético Madrid,29-144,1995,1.0,0,0,0,1,0,0,0,2,0,0,0,0,6,1,0,100.0
Robert Lewandowski,POL,FW,Barcelona,36-079,1988,3.5,0,0,0,3,7,0,0,0,0,0,0,0,4,3,9,25.0
Jamie Leweling,GER,FW,Stuttgart,23-256,2001,2.9,0,0,0,4,1,0,14,1,2,0,0,0,12,0,1,0.0
Rico Lewis,ENG,"DF,MF",Manchester City,19-353,2004,4.0,0,0,0,0,3,2,1,1,3,0,0,0,19,0,1,0.0
Myles Lewis-Skelly,ENG,"DF,MF",Arsenal,18-043,2006,0.2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
Samuel Lino,BRA,"DF,FW",Atlético Madrid,24-321,1999,1.6,0,0,0,1,5,1,3,0,4,0,0,0,8,1,2,33.3
Marcos Llorente,ESP,DF,Atlético Madrid,29-283,1995,1.4,0,0,0,3,1,0,6,2,0,0,0,0,6,0,2,0.0
Manuel Locatelli,ITA,MF,Juventus,26-305,1998,2.0,0,0,0,3,3,0,3,1,7,0,0,0,19,4,2,66.7
Ruben Loftus-Cheek,ENG,"MF,FW",Milan,28-290,1996,2.6,0,0,0,1,3,0,1,0,2,0,0,0,6,2,3,40.0
Ademola Lookman,NGA,"MF,FW",Atalanta,27-019,1997,3.3,0,0,0,2,2,0,17,0,4,0,0,0,13,0,2,0.0
David López,ESP,DF,Girona,35-030,1989,3.1,1,0,0,3,3,0,0,3,2,0,0,0,20,3,5,37.5
Fermin López,ESP,"MF,FW",Barcelona,21-181,2003,1.0,0,0,0,2,1,0,0,1,1,0,0,0,1,0,1,0.0
Jordan Lotomba,SUI,DF,Feyenoord,26-040,1998,2.9,0,0,0,3,3,0,1,1,2,0,0,0,13,2,0,100.0
Jhon Lucumí,COL,DF,Bologna,26-135,1998,4.0,1,0,0,4,1,0,1,6,9,0,0,0,23,11,5,68.8
Florentino Luís,POR,MF,Benfica,25-081,1999,2.7,0,0,0,6,1,0,0,6,5,0,0,0,18,1,0,100.0
Douglas Luiz,BRA,MF,Juventus,26-183,1998,0.5,0,0,0,1,0,0,0,0,2,0,1,0,4,1,0,100.0
Castello Lukeba,FRA,DF,RB Leipzig,21-327,2002,3.0,2,0,0,4,4,0,1,1,3,0,0,0,14,3,2,60.0
Andriy Lunin,UKR,GK,Real Madrid,25-271,1999,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,100.0
Charalambos Lykogiannis,GRE,DF,Bologna,31-017,1993,1.9,1,0,0,1,3,1,11,1,3,0,0,0,8,2,0,100.0
Ian Maatsen,NED,"DF,FW",Aston Villa,22-243,2002,2.4,1,0,0,2,1,0,3,3,5,0,0,0,12,4,0,100.0
Alexis Mac Allister,ARG,MF,Liverpool,25-320,1998,4.0,2,0,0,5,5,0,0,4,5,0,0,0,19,1,4,20.0
Daizen Maeda,JPN,FW,Celtic,27-019,1997,3.8,0,0,0,5,1,2,5,3,1,0,0,0,3,0,2,0.0
Gabriel Magalhães,BRA,DF,Arsenal,26-325,1997,4.0,1,0,0,2,3,0,1,2,1,0,0,0,9,12,2,85.7
Soungoutou Magassa,FRA,MF,Monaco,21-031,2003,1.2,0,0,0,1,0,0,0,1,0,0,0,0,11,2,2,50.0
Hugo Magnetti,FRA,MF,Brest,26-162,1998,3.0,0,0,0,5,4,0,2,4,3,0,0,0,18,1,3,25.0
Mike Maignan,FRA,GK,Milan,29-128,1995,3.6,0,0,0,0,3,0,0,1,0,0,0,0,7,0,0,
Radosław Majecki,POL,GK,Monaco,24-358,1999,2.0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,100.0
Róbert Mak,SVK,"MF,FW",Slovan Bratislava,33-245,1991,0.4,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,
Andrija Maksimović,SRB,"MF,FW",Red Star,17-156,2007,2.4,1,0,0,2,2,0,1,0,1,0,0,0,10,0,1,0.0
Donyell Malen,NED,"FW,MF",Dortmund,25-304,1999,1.6,1,0,0,2,4,2,1,1,0,0,0,0,2,1,1,50.0
Darian Males,SUI,"FW,MF",Young Boys,23-189,2001,1.1,1,0,0,3,0,0,3,1,2,0,0,0,2,0,1,0.0
Reinildo Mandava,MOZ,DF,Atlético Madrid,30-292,1994,2.5,1,0,0,5,4,0,5,5,4,0,1,0,10,2,1,66.7
