Player,Nation,Pos,Squad,Age,Born,90s,Tackles,TacklesWon,TacklesDef3rd,TacklesMid3rd,TacklesAtt3rd,DribTkl,DribTklAtt,DribTkl%,ChallengesLost,Blocks,ShotsBlocked,PassesBlocked,Int,Tkl+Int,Clr,ErrorsLeadingToShot
Orkun Kökçü,TUR,"MF,FW",Benfica,23-309,2000,6.4,1,1,1,0,0,0,7,0.0,7,1,0,1,3,4,2,1
Vladen Kovačević,BIH,GK,Sporting CP,26-205,1998,4.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0
Andrian Kraev,BUL,MF,Casa Pia,25-262,1999,5.1,13,8,3,8,2,5,12,41.7,7,5,3,2,8,21,8,0
Chiheb Labidi,TUN,MF,Nacional,23-154,2001,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,1
André Lacximicant,POR,FW,Estoril,23-167,2001,1.6,2,2,1,0,1,0,2,0.0,2,0,0,0,1,3,5,0
Chico Lamba,POR,DF,Arouca,21-237,2003,4.3,5,2,5,0,0,4,6,66.7,2,8,7,1,1,6,13,0
Larra,ESP,"MF,FW",Casa Pia,26-321,1997,3.8,5,4,1,3,1,2,3,66.7,1,6,1,5,3,8,6,0
Leonardo Lelo,POR,"MF,DF",Casa Pia,24-217,2000,8.9,17,10,7,6,4,5,12,41.7,7,5,2,3,2,19,22,1
Marcos Leonardo,BRA,MF,Benfica,21-184,2003,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Guilherme Liberato,BRA,MF,Moreirense,23-139,2001,0.5,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Otso Liimatta,FIN,"MF,FW",Famalicão,20-115,2004,0.3,1,1,1,0,0,1,1,100.0,0,0,0,0,1,2,0,0
Rúben Lima,POR,DF,Estrela,35-030,1989,1.3,4,3,4,0,0,1,4,25.0,3,3,2,1,1,5,6,0
Jérémy Livolant,FRA,"MF,FW",Casa Pia,26-298,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Danny Loader,ENG,"FW,MF",Porto,24-066,2000,5.3,3,2,1,2,0,1,5,20.0,4,4,0,4,3,6,2,0
Samuel Lobato,POR,FW,Famalicão,23-014,2001,0.5,3,2,2,1,0,2,4,50.0,2,0,0,0,0,3,1,0
Tom van de Looi,NED,MF,Famalicão,25-123,1999,2.5,9,7,3,4,2,5,7,71.4,2,0,0,0,3,12,3,0
Miguel Lopes,POR,DF,Estrela,37-319,1986,4.0,5,4,4,1,0,4,11,36.4,7,2,2,0,6,11,41,1
Vasco Lopes,CPV,"MF,FW",AVS Futebol,25-061,1999,1.8,3,2,0,1,2,2,3,66.7,1,0,0,0,1,4,1,0
Mamadou Loum,SEN,"DF,MF",Arouca,27-308,1996,1.4,2,1,1,1,0,2,3,66.7,1,2,1,1,1,3,6,0
Jonatan Lucca,BRA,MF,AVS Futebol,30-153,1994,2.8,3,2,1,2,0,1,2,50.0,1,6,2,4,2,5,7,0
Florentino Luís,POR,MF,Benfica,25-075,1999,5.9,20,12,4,12,4,9,17,52.9,8,12,1,11,11,31,4,1
Zé Luís,CPV,FW,AVS Futebol,33-283,1991,1.2,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,3,0
Luismi,EQG,FW,Moreirense,23-116,2001,7.4,6,5,2,3,1,3,4,75.0,1,8,2,6,1,7,14,0
Rúben Macedo,POR,FW,Nacional,28-238,1996,4.0,2,2,2,0,0,0,4,0.0,4,7,0,7,2,4,1,0
Tiago Machado,POR,"MF,DF",Boavista,20-214,2004,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Madson,BRA,FW,Moreirense,25-068,1999,6.8,10,7,3,6,1,4,9,44.4,5,7,0,7,10,20,6,0
Eliaquim Mangala,FRA,DF,Estoril,33-263,1991,4.3,7,6,5,2,0,5,8,62.5,3,6,5,1,7,14,17,0
Ricardo Mangas,POR,FW,Vitória,26-228,1998,3.8,3,3,2,0,1,3,4,75.0,1,2,0,2,0,3,8,0
Nico Mantl,GER,GK,Arouca,24-270,2000,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,2
Manuel Manu,POR,MF,Vitória,23-143,2001,2.0,3,2,2,1,0,3,5,60.0,2,1,0,1,2,5,2,0
Maracás,BRA,DF,Moreirense,30-189,1994,7.2,5,2,4,1,0,2,3,66.7,1,7,6,1,3,8,42,0
Adrián Marín,ESP,DF,Braga,27-298,1997,6.9,12,3,7,5,0,5,13,38.5,8,7,1,6,13,25,23,0
João Mário,POR,"FW,MF",Benfica,31-288,1993,1.7,3,2,3,0,0,3,3,100.0,0,3,0,3,0,3,0,0
João Mário Lopes,POR,DF,Porto,24-304,2000,3.9,12,8,5,4,3,8,10,80.0,2,1,0,1,2,14,3,0
Uladzislaŭ Marozaŭ,BLR,"FW,MF",Arouca,24-021,2000,1.1,2,2,0,2,0,0,1,0.0,1,0,0,0,0,2,1,0
Alejandro Marqués,VEN,FW,Estoril,24-090,2000,7.4,2,1,1,1,0,0,2,0.0,2,8,1,7,3,5,5,0
João Marques,POR,"MF,FW",Braga,22-263,2002,0.4,2,1,1,1,0,1,1,100.0,0,4,0,4,0,2,0,0
Gabri Martínez,ESP,"FW,DF",Braga,21-285,2003,4.7,16,9,10,3,3,14,21,66.7,7,6,0,6,2,18,5,0
Toni Martínez,ESP,FW,Porto,27-125,1997,0.0,2,0,0,2,0,1,1,100.0,0,0,0,0,0,2,0,0
Bernardo Sousa Pereira Brites Martins,POR,"MF,FW",Moreirense,26-334,1997,1.9,4,3,2,2,0,1,9,11.1,8,2,0,2,3,7,0,0
Matheus,BRA,GK,Braga,32-106,1992,8.0,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Marco Matias,POR,FW,Farense,35-176,1989,1.7,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0
Jordi Mboula,ESP,"FW,MF",Gil Vicente FC,25-231,1999,5.2,3,0,0,3,0,1,7,14.3,6,2,0,2,2,5,4,0
Tobías Medina,ARG,MF,Rio Ave,20-244,2004,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Yair Mena Palacios,COL,FW,AVS Futebol,24-127,2000,0.4,1,1,0,1,0,0,0,,0,0,0,0,1,2,1,0
João Mendes,POR,FW,Vitória,30-012,1994,6.3,7,6,2,2,3,6,11,54.5,5,6,0,6,0,7,4,0
João Mendes,POR,DF,Vitória,24-203,2000,6.9,20,9,10,8,2,10,14,71.4,4,9,1,8,2,22,24,1
Joe Mendes,SWE,DF,Braga,21-307,2002,2.0,2,1,0,2,0,2,2,100.0,0,2,0,2,1,3,4,0
Gustavo Mendonça,POR,MF,AVS Futebol,21-236,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Miguel Menino,POR,MF,Farense,21-297,2003,3.3,9,5,3,5,1,1,4,25.0,3,5,1,4,3,12,6,0
John Mercado,ECU,"FW,MF",AVS Futebol,22-152,2002,7.4,9,6,3,5,1,2,7,28.6,5,8,3,5,3,12,10,2
Mehdi Merghem,FRA,MF,Farense,27-106,1997,2.6,5,4,3,1,1,1,5,20.0,4,3,0,3,1,6,1,0
Bruno Messi,POR,"MF,FW",Santa Clara,28-054,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Enea Mihaj,ALB,DF,Famalicão,26-120,1998,8.5,17,10,12,5,0,10,14,71.4,4,14,8,6,17,34,40,1
Álex Millán,ESP,"FW,MF",Farense,24-361,1999,4.0,3,0,0,2,1,0,2,0.0,2,6,0,6,1,4,5,0
Cezary Miszta,POL,GK,Rio Ave,23-003,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodrigo Mora,POR,MF,Porto,17-181,2007,0.4,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0
Morato,BRA,DF,Benfica,23-125,2001,1.0,3,2,1,2,0,1,3,33.3,2,1,0,1,3,6,1,0
Paulo Moreira,POR,MF,Estrela,24-259,2000,1.2,7,3,2,4,1,2,2,100.0,0,1,1,0,2,9,2,0
Marco Moreno,ESP,DF,Farense,23-256,2001,4.6,5,4,4,1,0,2,5,40.0,3,7,7,0,4,9,21,0
Hidemasa Morita,JPN,MF,Sporting CP,29-176,1995,6.6,14,9,5,8,1,6,11,54.5,5,6,1,5,4,18,10,1
Moura,POR,DF,Famalicão,25-078,1999,4.0,10,7,6,3,1,6,7,85.7,1,4,0,4,1,11,6,0
Moura,POR,DF,Porto,25-078,1999,4.8,4,2,1,3,0,1,4,25.0,3,3,1,2,5,9,13,0
João Moutinho,POR,MF,Braga,38-055,1986,1.3,2,1,0,2,0,1,2,50.0,1,2,0,2,1,3,0,0
MT,BRA,"MF,DF",Santa Clara,23-246,2001,9.0,21,11,15,5,1,10,17,58.8,7,8,0,8,10,31,32,0
Jonathan Mutombo,FRA,DF,Gil Vicente FC,22-067,2002,0.6,2,2,2,0,0,1,1,100.0,0,0,0,0,1,3,4,0
Nani,POR,"FW,MF",Estrela,37-351,1986,4.7,4,1,1,3,0,1,6,16.7,5,2,1,1,3,7,2,0
Fran Navarro,ESP,FW,Porto,26-273,1998,1.0,2,0,0,0,2,2,2,100.0,0,1,0,1,0,2,0,0
Christian Neiva Afonso,POR,DF,AVS Futebol,29-328,1994,8.2,19,16,10,7,2,11,15,73.3,4,15,4,11,4,23,22,1
Nenê,BRA,FW,AVS Futebol,41-097,1983,2.6,3,1,1,2,0,0,1,0.0,1,3,0,3,0,3,0,0
Neto,BRA,MF,Farense,33-061,1991,5.5,19,10,9,10,0,6,18,33.3,12,5,3,2,11,30,5,1
Martim Neto,POR,MF,Rio Ave,21-293,2003,2.5,5,2,0,4,1,1,2,50.0,1,1,0,1,2,7,1,0
Sikou Niakaté,MLI,DF,Braga,25-115,1999,6.0,4,1,2,2,0,2,4,50.0,2,0,0,0,11,15,24,0
Miguel Nóbrega,POR,DF,Rio Ave,24-199,2000,1.0,3,2,3,0,0,3,5,60.0,2,3,3,0,0,3,2,0
João Novais,POR,MF,Rio Ave,31-115,1993,5.6,7,4,4,2,1,5,11,45.5,6,6,1,5,4,11,5,0
Samuel Obeng,GHA,FW,Casa Pia,27-171,1997,3.3,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,3,0
Guillermo Ochoa,MEX,GK,AVS Futebol,39-112,1985,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,4,0
Lawrence Ofori,GHA,MF,Moreirense,26-127,1998,4.8,10,5,5,4,1,4,10,40.0,6,4,0,4,2,12,8,0
Nélson Oliveira,POR,FW,Vitória,33-086,1991,6.3,2,1,0,0,2,0,1,0.0,1,1,0,1,1,3,2,0
Paulo Oliveira,POR,DF,Braga,32-299,1992,2.9,3,2,1,2,0,1,2,50.0,1,5,4,1,2,5,11,1
Talys Oliveira,BRA,DF,Farense,25-266,1999,2.8,6,2,2,3,1,3,6,50.0,3,3,0,3,3,9,6,0
Samu Omorodion,ESP,FW,Porto,20-181,2004,4.3,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0
Bruno Onyemaechi,NGA,DF,Boavista,25-213,1999,8.4,13,5,11,2,0,8,15,53.3,7,10,5,5,4,17,31,2
Jandro Orellana,ESP,MF,Estoril,24-087,2000,5.6,9,6,4,4,1,5,7,71.4,2,2,1,1,6,15,5,0
Nicolás Otamendi,ARG,DF,Benfica,36-264,1988,6.1,10,8,5,2,3,5,7,71.4,2,5,3,2,15,25,6,1
Amine El Ouazzani,MAR,FW,Braga,23-110,2001,4.1,5,3,2,1,2,3,4,75.0,1,5,0,5,2,7,2,0
Amine Oudrhiri,MAR,MF,Rio Ave,31-364,1992,6.4,8,7,6,1,1,4,10,40.0,6,10,4,6,14,22,7,0
Renato Pantalon,CRO,DF,Rio Ave,27-006,1997,7.7,12,5,8,4,0,8,10,80.0,2,8,5,3,12,24,34,2
Jonathan Panzo,ENG,DF,Rio Ave,24-008,2000,5.3,9,6,6,3,0,5,10,50.0,5,8,1,7,7,16,30,1
David Pastor,BRA,"DF,MF",Farense,24-256,2000,6.1,13,10,9,4,0,7,13,53.8,6,5,1,4,12,25,16,0
Patrick,BRA,DF,Rio Ave,27-152,1997,4.1,4,4,4,0,0,4,7,57.1,3,5,3,2,7,11,15,0
Vangelis Pavlidis,GRE,FW,Benfica,25-347,1998,7.1,5,4,0,2,3,1,5,20.0,4,6,0,6,3,8,2,0
Zé Pedro Figueiredo,POR,DF,Porto,27-149,1997,7.3,10,7,8,2,0,5,8,62.5,3,6,5,1,11,21,30,0
Daniel Penha,BRA,"MF,FW",Nacional,26-016,1998,3.7,8,5,2,5,1,5,10,50.0,5,3,1,2,2,10,3,0
Pepê,BRA,"FW,MF",Porto,27-252,1997,7.1,6,4,1,3,2,1,4,25.0,3,8,0,8,6,12,0,0
Pereira,POR,"FW,MF",Casa Pia,22-261,2002,1.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Francisco Pereira,POR,MF,Estoril,22-270,2002,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Matheus Pereira,BRA,FW,Santa Clara,23-317,2000,2.1,4,3,0,3,1,2,2,100.0,0,2,1,1,2,6,3,0
Sebastián Pérez Cardona,COL,MF,Boavista,31-218,1993,6.5,14,9,8,5,1,6,11,54.5,5,8,4,4,10,24,8,0
Nehuén Pérez,ARG,DF,Porto,24-131,2000,4.7,5,2,2,3,0,2,2,100.0,0,3,3,0,6,11,14,0
Petterson,BRA,"MF,FW",Estrela,20-303,2004,0.8,1,0,0,1,0,1,2,50.0,1,0,0,0,1,2,0,0
Lucas Piazon,BRA,"MF,FW",AVS Futebol,30-287,1994,7.4,16,10,3,12,1,8,13,61.5,5,10,0,10,4,20,3,0
Wagner Pina,CPV,DF,Estoril,21-365,2002,6.6,25,17,13,10,2,10,21,47.6,11,16,5,11,12,37,17,0
Rodrigo Pinheiro,POR,DF,Famalicão,22-066,2002,3.0,4,3,4,0,0,3,5,60.0,2,2,1,1,5,9,10,0
Rodrigo Pinho,BRA,FW,Estrela,33-156,1991,4.6,7,4,3,2,2,2,3,66.7,1,1,0,1,3,10,4,0
Alexandre Pinto,POR,"DF,FW",Arouca,26-117,1998,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
Dinis Pinto,POR,DF,Moreirense,24-070,2000,2.7,6,4,4,2,0,4,7,57.1,3,1,0,1,2,8,6,0
Jaime Pinto,POR,MF,Farense,27-035,1997,0.4,0,0,0,0,0,0,2,0.0,2,1,1,0,0,0,0,0
João Pinto,POR,MF,Gil Vicente FC,22-063,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Ole Pohlmann,GER,"FW,MF",Rio Ave,23-211,2001,4.2,9,2,1,3,5,5,7,71.4,2,5,1,4,0,9,3,0
Carlos Ponck,CPV,DF,Moreirense,29-294,1995,2.2,2,1,1,0,1,1,2,50.0,1,2,2,0,4,6,18,0
Boris Popović,SRB,DF,Arouca,24-250,2000,4.1,3,1,3,0,0,1,1,100.0,0,7,4,3,3,6,11,1
Darío Poveda,ESP,"FW,MF",Farense,27-234,1997,3.3,1,1,0,1,0,0,3,0.0,3,0,0,0,0,1,3,0
Gianluca Prestianni,ARG,"MF,FW",Benfica,18-276,2006,3.0,3,2,1,0,2,2,7,28.6,5,5,0,5,0,3,2,0
Miguel Puche García,ESP,FW,Arouca,23-186,2001,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Quaresma,BRA,DF,Arouca,28-072,1996,0.7,1,0,0,1,0,0,0,,0,0,0,0,2,3,1,0
Eduardo Quaresma,POR,DF,Sporting CP,22-245,2002,4.3,10,5,4,4,2,5,5,100.0,0,0,0,0,1,11,9,0
Geovany Quenda,POR,"MF,DF",Sporting CP,17-186,2007,6.4,7,4,3,3,1,6,7,85.7,1,4,0,4,2,9,7,0
Jesús Ramírez,VEN,FW,Vitória,26-182,1998,2.7,3,3,1,0,2,0,2,0.0,2,0,0,0,0,3,2,0
Guilherme Ramos,POR,DF,Santa Clara,27-083,1997,0.3,1,0,0,0,1,1,1,100.0,0,1,1,0,0,1,1,0
João Rêgo,POR,FW,Benfica,19-135,2005,0.1,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0
Francisco Reis Ferreira,POR,DF,Estrela,27-221,1997,3.0,6,4,5,1,0,4,5,80.0,1,4,2,2,5,11,14,0
Matheus Reis,BRA,"DF,MF",Sporting CP,29-258,1995,2.8,2,2,2,0,0,2,2,100.0,0,1,0,1,3,5,5,0
Tiago Reis,BRA,FW,Nacional,25-080,1999,2.3,1,0,1,0,0,0,0,,0,2,0,2,0,1,0,0
Miguel Reisinho,POR,MF,Boavista,25-207,1999,5.8,16,7,4,11,1,11,14,78.6,3,5,0,5,11,27,8,0
Marco Ribeiro,POR,MF,Boavista,19-141,2005,0.4,1,1,1,0,0,1,2,50.0,1,0,0,0,0,1,0,0
Rodrigo Ribeiro,POR,FW,Sporting CP,19-188,2005,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Rodrigo Ribeiro,POR,FW,AVS Futebol,19-188,2005,3.0,1,1,0,1,0,0,0,,0,1,1,0,1,2,5,0
Tomás Ribeiro,POR,DF,Vitória,25-186,1999,2.5,6,4,4,2,0,4,5,80.0,1,4,3,1,6,12,9,0
Yuri Ribeiro,POR,DF,Braga,27-283,1997,2.1,0,0,0,0,0,0,0,,0,3,1,2,1,1,6,0
Ricardinho,POR,"FW,MF",Santa Clara,26-088,1998,3.0,7,6,2,2,3,3,8,37.5,5,2,0,2,5,12,2,0
Riccieli,BRA,DF,Famalicão,26-046,1998,0.5,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,1,0
Omar Richards,ENG,"DF,MF",Rio Ave,26-261,1998,4.5,11,8,6,5,0,5,5,100.0,0,6,1,5,1,12,13,0
Rivaldo,,DF,Farense,24-045,2000,4.0,11,7,4,7,0,5,8,62.5,3,6,3,3,7,18,15,0
Pablo Roberto,BRA,"FW,MF",Casa Pia,24-354,1999,2.6,4,2,3,1,0,3,7,42.9,4,3,0,3,0,4,0,0
Joel Robles,ESP,GK,Estoril,34-138,1990,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,6,0
Matí­as Rocha,URU,DF,Arouca,23-263,2001,2.9,4,3,3,1,0,3,3,100.0,0,2,1,1,0,4,12,0
Rochinha,POR,FW,Famalicão,29-183,1995,5.4,5,4,3,1,1,5,7,71.4,2,1,1,0,2,7,3,0
Afonso Rodrigues,POR,FW,Famalicão,22-075,2002,0.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0
Ivo Rodrigues,POR,"MF,FW",Arouca,29-217,1995,4.6,14,9,7,6,1,7,12,58.3,5,6,1,5,3,17,7,0
Luís Carlos Rocha Rodrigues,POR,DF,Santa Clara,38-081,1986,7.0,5,3,5,0,0,2,5,40.0,3,4,4,0,4,9,28,0
Rafael Rodrigues,POR,DF,AVS Futebol,22-249,2002,1.3,1,1,1,0,0,1,1,100.0,0,1,0,1,2,3,4,0
Ignacio Rodríguez,URU,DF,AVS Futebol,20-358,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0
Benjamín Rollheiser,ARG,"MF,FW",Benfica,24-223,2000,1.2,4,4,0,3,1,2,4,50.0,2,1,0,1,0,4,0,0
Baptiste Roux,FRA,"DF,MF",AVS Futebol,24-342,1999,7.9,16,9,9,7,0,14,20,70.0,6,11,6,5,10,26,37,0
Alan Ruiz,ARG,"MF,FW",Estrela,31-075,1993,4.1,7,5,1,6,0,1,8,12.5,7,4,0,4,0,7,7,1
Gustavo sá,POR,MF,Famalicão,19-357,2004,6.1,11,8,5,4,2,1,7,14.3,6,9,2,7,3,14,3,1
Josué Sá,POR,DF,Gil Vicente FC,32-138,1992,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
Safira,BRA,FW,Santa Clara,29-230,1995,6.2,5,3,1,1,3,2,6,33.3,4,2,0,2,2,7,6,0
Sala,ESP,FW,Estoril,21-176,2003,0.9,1,1,0,1,0,0,4,0.0,4,1,0,1,1,2,4,0
Samu,POR,MF,Vitória,28-195,1996,5.1,12,8,4,6,2,6,8,75.0,2,10,2,8,0,12,3,0
Renato Sanches,POR,MF,Benfica,27-076,1997,0.9,1,1,0,1,0,1,1,100.0,0,0,0,0,0,1,0,0
Caio Santana,BRA,"FW,MF",Estrela,20-225,2004,1.0,9,5,6,3,0,7,8,87.5,1,0,0,0,2,11,3,0
Aderlan Santos,BRA,DF,Rio Ave,35-207,1989,8.7,22,12,16,6,0,14,15,93.3,1,9,4,5,17,39,64,0
Bruno Santos,POR,FW,Farense,21-200,2003,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Gabriel Santos,BRA,"FW,MF",Nacional,25-231,1999,1.0,2,1,1,0,1,0,1,0.0,1,1,0,1,0,2,0,0
Léo Santos,BRA,DF,Nacional,25-329,1998,2.2,1,0,1,0,0,1,2,50.0,1,3,2,1,0,1,12,1
Nuno Santos,POR,"MF,DF",Sporting CP,29-263,1995,3.9,4,0,1,1,2,2,4,50.0,2,5,0,5,4,8,4,0
Nuno Santos,POR,"MF,FW",Vitória,25-245,1999,5.1,10,8,4,2,4,7,12,58.3,5,4,0,4,3,13,5,0
Pedro Santos,POR,"MF,FW",Arouca,24-021,2000,2.3,7,7,3,3,1,3,10,30.0,7,2,1,1,1,8,3,0
Pedro Santos,POR,"MF,FW",Moreirense,21-266,2003,2.0,3,2,1,2,0,1,5,20.0,4,1,0,1,2,5,2,0
Guilherme Schettine,BRA,FW,Moreirense,29-023,1995,2.5,2,2,0,2,0,0,1,0.0,1,4,0,4,0,2,1,0
Andreas Schjelderup,NOR,FW,Benfica,20-154,2004,0.4,1,1,0,0,1,1,2,50.0,1,0,0,0,0,1,0,0
Telasco Segovia,VEN,MF,Casa Pia,21-214,2003,3.3,7,5,2,4,1,3,10,30.0,7,1,1,0,2,9,3,0
Patrick Sequeira,CRC,GK,Casa Pia,25-246,1999,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,10,0
Serginho,POR,"MF,FW",Santa Clara,24-337,1999,0.6,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0
Sidney,BRA,DF,Santa Clara,27-290,1997,9.0,19,13,12,4,3,11,13,84.6,2,13,7,6,17,36,35,0
Alysson Silva,BRA,DF,Santa Clara,22-037,2002,1.8,2,2,2,0,0,1,1,100.0,0,0,0,0,0,2,2,0
António Silva,POR,DF,Benfica,21-003,2003,5.0,11,5,5,4,2,6,8,75.0,2,6,4,2,5,16,13,0
Gustavo da Silva,BRA,"FW,MF",Vitória,25-154,1999,1.8,4,2,3,0,1,3,3,100.0,0,7,2,5,1,5,7,0
Joel silva,POR,"MF,FW",Boavista,21-265,2003,8.6,24,18,10,9,5,12,37,32.4,25,10,2,8,11,35,15,0
Luís Manuel Costa Silva,POR,MF,AVS Futebol,32-034,1992,1.0,1,1,1,0,0,0,0,,0,1,1,0,0,1,0,0
Raul Silva,BRA,DF,Farense,34-364,1989,3.8,5,3,2,2,1,3,5,60.0,2,4,2,2,3,8,16,0
Tiago Silva,POR,MF,Vitória,31-153,1993,7.2,12,5,4,6,2,6,8,75.0,2,5,2,3,3,15,9,0
Tomás Silva,POR,"DF,MF",Boavista,18-161,2006,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0
David Simão,POR,MF,Arouca,34-171,1990,7.8,15,10,4,7,4,6,13,46.2,7,10,2,8,7,22,3,1
Sphephelo Sithole,RSA,"FW,MF",Gil Vicente FC,25-244,1999,0.6,2,2,2,0,0,2,3,66.7,1,1,1,0,0,2,1,0
Filipe Soares,POR,MF,Farense,25-166,1999,2.3,1,1,0,1,0,0,1,0.0,1,0,0,0,2,3,1,0
Lucas Soares,BRA,MF,Santa Clara,26-182,1998,4.7,8,6,4,4,0,3,7,42.9,4,4,1,3,6,14,6,0
Rafa Soares,POR,DF,Famalicão,29-177,1995,2.5,7,3,5,2,0,5,5,100.0,0,2,0,2,2,9,10,0
Djibril Soumaré,SEN,MF,Nacional,21-300,2003,1.0,8,6,6,2,0,4,4,100.0,0,3,3,0,2,10,4,0
André Sousa,POR,"MF,DF",Nacional,34-116,1990,0.6,0,0,0,0,0,0,1,0.0,1,4,2,2,0,0,1,0
Dyego Sousa,POR,FW,Nacional,35-049,1989,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0
Miguel Sousa,POR,MF,Casa Pia,26-044,1998,4.3,6,2,0,4,2,2,4,50.0,2,8,1,7,1,7,5,0
Vasco Sousa,POR,MF,Porto,21-213,2003,3.4,12,8,6,6,0,7,10,70.0,3,2,0,2,2,14,1,1
Gabriel Airton de Souza,BRA,FW,Moreirense,28-218,1996,5.2,7,5,2,5,0,2,7,28.6,5,4,0,4,3,10,1,0
Jerry St. Juste,NED,DF,Sporting CP,28-014,1996,0.2,2,2,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0
Max Svensson,ESP,"FW,MF",Casa Pia,,,4.5,5,4,2,2,1,4,10,40.0,6,3,0,3,1,6,0,0
Morlaye Sylla,GUI,FW,Arouca,26-098,1998,7.4,8,6,3,4,1,1,11,9.1,10,9,0,9,0,8,3,0
Sidnei Tavares,POR,MF,Moreirense,23-034,2001,4.3,10,5,6,4,0,2,8,25.0,6,2,1,1,4,14,6,0
Duplexe Tchamba,CMR,DF,Casa Pia,26-115,1998,3.8,9,5,5,3,1,3,5,60.0,2,5,4,1,8,17,9,0
João Teixeira,POR,MF,Gil Vicente FC,30-270,1994,0.5,3,3,0,2,1,0,1,0.0,1,1,0,1,1,4,0,0
Jorge Teixeira,POR,"DF,FW",AVS Futebol,38-067,1986,1.6,1,0,1,0,0,1,1,100.0,0,2,0,2,1,2,9,0
Nigel Thomas,NED,"FW,MF",Nacional,23-275,2001,4.6,5,2,2,2,1,3,10,30.0,7,5,0,5,1,6,5,0
Demir Tıknaz,TUR,MF,Rio Ave,20-077,2004,1.9,11,6,6,4,1,5,10,50.0,5,3,3,0,5,16,3,1
Tomané,POR,FW,Farense,32-010,1992,4.0,3,1,1,2,0,1,2,50.0,1,3,0,3,0,3,7,0
Tomé,POR,GK,Boavista,17-322,2006,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0
João Tomé,POR,"MF,DF",Rio Ave,21-264,2003,2.9,8,3,6,2,0,3,5,60.0,2,1,1,0,3,11,14,0
Mirko Topić,SRB,MF,Famalicão,23-271,2001,8.8,23,15,10,12,1,8,18,44.4,10,12,2,10,15,38,22,0
Diogo Travassos,POR,DF,Estrela,20-216,2004,3.3,3,2,1,2,0,0,2,0.0,2,5,1,4,3,6,2,0
Alfonso Trezza,URU,"FW,MF",Arouca,25-133,1999,4.9,8,6,4,3,1,2,7,28.6,5,9,1,8,1,9,8,0
Francisco Trincão,POR,"FW,MF",Sporting CP,24-309,1999,8.5,12,10,1,7,4,3,7,42.9,4,6,0,6,0,12,4,0
Anatolii Trubin,UKR,GK,Benfica,23-093,2001,8.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1
Ulisses,BRA,DF,Nacional,25-035,1999,5.7,8,3,6,2,0,4,5,80.0,1,6,3,3,3,11,30,1
Alan Varela,ARG,MF,Porto,23-121,2001,8.6,14,6,5,8,1,9,14,64.3,5,3,1,2,6,20,11,0
Bruno Varela,CPV,GK,Vitória,29-364,1994,9.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1
Nilton Varela,POR,"DF,MF",Estrela,23-161,2001,7.8,22,13,12,8,2,12,15,80.0,3,9,1,8,9,31,25,1
Danilo Veiga,POR,"DF,MF",Estrela,22-038,2002,6.4,11,7,5,5,1,6,12,50.0,6,9,3,6,5,16,29,1
