Player,Nation,Pos,Squad,Age,Born,90s,Touches,TouchesDefPen,TouchesDef3rd,TouchesMid3rd,TouchesAtt3rd,TouchesAttPen,LiveTouches,TakeOnsAtt,TakeOnsSucc,TakeOnsSucc%,TakeOnsTkld,TakeOnsTkld%,Carries,CarryTotDist,CarryPrgDist,PrgCarries,CarriesFinal3rd,CarriesPenArea,Miscontrols,Dispossessed,PassesReceived,PrgPassesReceived
Mathias Jørgensen,DEN,DF,Anderlecht,34-198,1990,9.0,771,110,314,443,17,12,771,1,0,0.0,1,100.0,551,2969,1542,4,3,0,3,1,527,0
Elton Kabangu,BEL,"FW,MF",Union SG,26-273,1998,1.4,31,0,2,6,23,7,31,3,0,0.0,3,100.0,24,117,53,2,1,1,4,0,22,13
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,24-136,2000,9.1,513,15,85,220,216,12,513,40,20,50.0,19,47.5,329,2342,820,13,20,2,26,14,304,42
Emmanuel Kakou,CIV,DF,Cercle Brugge,19-130,2005,7.0,349,36,120,194,37,9,349,6,4,66.7,1,16.7,146,824,285,1,1,0,5,3,105,2
Ismaël Kandouss,MAR,MF,Gent,26-361,1997,0.0,5,1,2,3,0,0,5,0,0,,0,,2,23,16,0,0,0,0,0,2,0
Takuro Kaneko,JPN,"MF,FW",Kortrijk,27-100,1997,8.1,378,7,45,146,197,37,378,35,17,48.6,17,48.6,246,2095,857,32,17,14,18,6,237,80
Konstantinos Karetsas,BEL,MF,Genk,16-354,2007,5.0,367,3,31,173,167,5,367,30,10,33.3,17,56.7,273,1777,781,24,21,3,17,9,263,51
Joris Kayembe,COD,"DF,MF",Genk,30-091,1994,12.9,1088,46,297,590,216,12,1088,18,11,61.1,6,33.3,807,5041,2907,39,30,1,16,9,748,81
Charly Keita,FRA,FW,Beerschot,25-144,1999,6.6,166,11,16,85,68,23,166,5,3,60.0,2,40.0,100,651,203,10,7,4,21,7,122,30
Check Keita,FRA,DF,Charleroi,21-219,2003,6.6,330,19,152,170,11,5,330,1,0,0.0,1,100.0,222,1322,629,4,2,0,0,1,209,1
Mandela Keita,BEL,"MF,DF",Antwerp,22-181,2002,2.6,162,13,33,111,22,0,162,3,2,66.7,1,33.3,130,764,328,6,10,0,3,3,114,1
Gyrano Kerk,SUR,"FW,MF",Antwerp,28-341,1995,9.6,316,8,37,131,160,35,316,33,13,39.4,18,54.5,226,1913,902,26,13,15,31,12,209,68
Anan Khalaili,ISR,"DF,FW",Union SG,20-065,2004,2.8,162,4,28,70,66,8,162,10,3,30.0,7,70.0,101,620,182,7,3,3,8,4,98,25
Bilal El Khannouss,MAR,MF,Genk,20-181,2004,0.8,57,1,8,30,19,1,57,0,0,,0,,36,226,114,0,2,0,1,0,35,2
Leo Kokubo,JPN,GK,Sint-Truiden,23-289,2001,10.0,386,349,382,4,0,0,386,0,0,,0,,270,1278,676,0,0,0,0,0,195,0
Mory Konaté,GUI,MF,Mechelen,30-358,1993,1.0,37,4,14,17,6,1,37,0,0,,0,,28,169,63,0,0,0,1,1,25,1
Mohamed Koné,CIV,GK,Charleroi,22-245,2002,11.0,430,288,416,14,0,0,430,0,0,,0,,316,1895,1008,0,0,0,0,0,239,0
Josué Kongolo,BEL,DF,Genk,18-208,2006,0.8,68,6,13,50,6,1,68,2,0,0.0,2,100.0,55,279,154,0,1,0,0,0,50,0
Tolis Konstantopoulos,GRE,DF,Beerschot,22-097,2002,9.7,605,63,316,230,66,3,605,9,2,22.2,6,66.7,347,2302,1037,7,9,0,5,7,328,8
Ayouba Kosiah,LBR,"FW,DF",Beerschot,23-108,2001,2.3,51,0,0,32,19,6,51,2,0,0.0,2,100.0,36,195,76,1,0,1,5,2,40,10
Florian Krüger,GER,"FW,MF",Beerschot,25-268,1999,1.3,34,1,7,12,15,4,34,0,0,,0,,22,115,27,0,1,0,1,1,24,10
Léandre Kuavita,BEL,MF,Standard Liège,20-160,2004,7.0,199,15,46,93,63,17,199,7,2,28.6,2,28.6,105,565,177,4,5,2,5,8,101,19
Sven Kums,BEL,MF,Gent,36-255,1988,4.0,330,14,35,200,96,1,330,1,0,0.0,1,100.0,246,1104,466,7,8,0,4,1,234,15
Hasan Kuruçay,,DF,OH Leuven,27-068,1997,4.5,279,45,174,99,7,2,279,2,1,50.0,1,50.0,195,1220,610,1,1,0,1,0,189,0
Roman Květ,CZE,"MF,FW",Dender,26-326,1997,8.9,452,13,67,222,169,21,452,12,4,33.3,7,58.3,317,1986,576,12,14,0,23,9,296,65
Grejohn Kyei,FRA,FW,Charleroi,29-087,1995,3.7,118,4,9,61,49,13,118,6,4,66.7,2,33.3,87,515,136,2,4,2,10,5,97,28
Grejohn Kyei,FRA,"FW,MF",Standard Liège,29-087,1995,2.4,67,6,10,34,24,9,67,5,2,40.0,2,40.0,47,227,64,4,1,2,10,7,50,16
Bram Lagae,BEL,DF,Kortrijk,20-298,2004,9.0,553,58,210,282,62,3,553,1,1,100.0,0,0.0,261,1634,903,7,2,0,5,3,249,6
Hugo Lambotte,BEL,MF,Sint-Truiden,18-140,2006,0.4,28,0,2,23,3,0,28,1,1,100.0,0,0.0,24,170,30,0,0,0,1,2,20,3
Senne Lammens,BEL,GK,Antwerp,22-123,2002,13.0,522,480,521,1,0,0,522,0,0,,0,,425,1917,1110,0,0,0,0,0,303,0
Amando Lapage,BEL,DF,Anderlecht,19-365,2004,0.1,12,3,6,6,0,0,12,0,0,,0,,9,30,10,0,0,0,0,0,9,0
Loïc Lapoussin,MAD,DF,Union SG,28-225,1996,1.0,61,4,20,25,19,1,61,10,6,60.0,4,40.0,42,202,101,1,0,0,5,1,31,5
Lion Lauberbach,GER,FW,Mechelen,26-266,1998,7.8,247,7,19,136,95,41,247,11,4,36.4,7,63.6,182,1074,353,9,4,6,32,17,192,49
Henry Lawrence,ENG,DF,Standard Liège,23-047,2001,7.6,390,26,123,190,84,2,390,18,8,44.4,8,44.4,211,1291,522,8,6,0,12,2,200,9
Theo Leoni,BEL,"MF,DF",Anderlecht,24-200,2000,9.2,747,34,165,388,200,12,747,8,6,75.0,2,25.0,540,2856,1337,10,23,1,15,2,545,28
Fedde Leysen,BEL,DF,Union SG,21-121,2003,7.8,576,27,149,361,70,9,576,6,6,100.0,0,0.0,357,2113,1115,6,12,0,5,6,332,9
Tobe Leysen,BEL,GK,OH Leuven,22-243,2002,13.0,560,490,554,6,0,0,560,0,0,,0,,412,1942,1036,0,0,0,0,0,303,0
Jonas Lietaert,BEL,DF,Cercle Brugge,20-114,2004,0.6,31,2,5,12,14,1,31,0,0,,0,,15,64,23,0,2,0,0,0,14,4
Ridwane M'Barki,BEL,"DF,MF",Dender,30-128,1994,1.4,83,8,20,23,41,4,83,7,2,28.6,4,57.1,56,529,264,7,2,2,5,0,44,11
Kevin Mac Allister,ARG,DF,Union SG,27-000,1997,10.6,816,88,294,419,104,13,816,4,2,50.0,2,50.0,415,2249,1022,7,14,1,10,2,386,3
Koki Machida,JPN,DF,Union SG,27-074,1997,12.0,793,58,294,437,64,5,793,2,0,0.0,2,100.0,493,2957,1444,10,6,0,6,2,453,10
Nicolas Madsen,DEN,MF,Westerlo,24-235,2000,4.0,192,13,30,95,69,11,191,1,0,0.0,1,100.0,129,742,294,5,5,2,11,3,117,17
Mathieu Maertens,BEL,"FW,MF",OH Leuven,29-225,1995,8.6,265,6,31,132,106,35,265,15,7,46.7,7,46.7,166,936,284,6,4,2,21,10,159,41
Gary Magnée,BEL,"DF,MF",Cercle Brugge,25-026,1999,5.0,282,15,52,143,90,2,282,9,7,77.8,2,22.2,127,801,412,10,14,0,2,7,99,16
Mark Mampasi,UKR,DF,Kortrijk,21-240,2003,5.8,273,24,106,139,30,4,273,0,0,,0,,119,812,411,4,2,0,6,6,114,1
José Marsà,ESP,DF,Mechelen,22-248,2002,10.8,839,89,375,431,38,1,839,7,4,57.1,3,42.9,639,3890,2219,16,11,0,11,2,611,10
Ar'jany Martha,NED,"MF,DF",Beerschot,21-064,2003,4.4,311,34,110,134,69,3,311,18,9,50.0,6,33.3,175,1074,401,3,4,1,8,7,156,16
Kéres Masangu,BEL,"MF,FW",Dender,24-245,2000,0.1,5,1,3,2,0,0,5,0,0,,0,,1,2,0,0,0,0,0,0,1,0
Davor Matijas,CRO,GK,Beerschot,25-076,1999,7.0,284,224,280,4,0,0,284,0,0,,0,,211,1263,649,0,0,0,0,0,162,0
Hervé Matthys,BEL,DF,Beerschot,28-293,1996,10.1,691,98,373,278,43,2,690,1,1,100.0,0,0.0,492,2805,1271,3,3,1,2,1,452,3
Youssef Maziz,FRA,"MF,FW",OH Leuven,26-136,1998,8.1,453,8,60,236,163,30,453,32,11,34.4,17,53.1,339,2041,937,22,12,8,11,13,316,40
Loïc Mbe Soh,FRA,DF,Beerschot,23-147,2001,6.0,265,73,154,108,5,1,265,1,1,100.0,0,0.0,170,963,528,2,4,0,1,2,151,0
Isaac Mbenza,BEL,FW,Charleroi,28-244,1996,4.3,241,8,24,73,148,18,241,10,3,30.0,6,60.0,176,1307,666,15,20,8,4,5,169,47
Mark McKenzie,USA,FW,Genk,25-256,1999,0.0,1,0,1,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Dire Mebude,SCO,FW,Westerlo,20-163,2004,6.3,242,6,36,82,132,26,242,22,11,50.0,9,40.9,183,1161,564,18,9,7,18,3,168,40
Brandon Mechele,BEL,DF,Club Brugge,31-284,1993,13.0,1212,165,626,551,40,15,1212,2,1,50.0,1,50.0,914,5129,2586,12,6,0,7,1,892,3
Nayel Mehssatou,CHI,"MF,DF",Kortrijk,22-210,2002,9.6,466,27,92,257,121,6,466,21,13,61.9,5,23.8,273,1508,590,8,11,0,12,6,246,18
Bjorn Meijer,NED,DF,Club Brugge,21-234,2003,0.1,15,1,3,4,8,2,15,1,1,100.0,0,0.0,10,56,29,3,1,2,0,0,10,4
Hamza Mendyl,MAR,"DF,MF",OH Leuven,27-017,1997,4.4,235,15,67,109,63,2,235,13,3,23.1,8,61.5,144,1217,522,11,10,2,5,1,134,17
Billel Messaoudi,ALG,"FW,MF",Kortrijk,26-322,1997,1.4,53,1,3,15,36,9,53,10,4,40.0,5,50.0,37,262,75,3,2,2,5,8,44,13
Senna Miangue,BEL,DF,Cercle Brugge,27-276,1997,7.3,376,33,114,218,46,6,376,0,0,,0,,151,800,358,3,2,0,2,1,132,1
Simion Michez,BEL,"DF,MF",Beerschot,22-272,2002,5.4,289,26,106,115,71,10,289,23,12,52.2,8,34.8,167,1072,448,12,7,2,8,8,161,29
Simon Mignolet,BEL,GK,Club Brugge,36-246,1988,13.0,574,451,562,12,0,0,574,0,0,,0,,433,2028,1178,0,0,0,0,0,356,0
Alan Minda,ECU,"FW,MF",Cercle Brugge,21-177,2003,5.2,195,1,12,67,121,24,195,24,10,41.7,13,54.2,134,1220,545,23,21,8,13,8,132,42
David Mindombe,BEL,DF,Sint-Truiden,23-141,2001,1.0,46,13,37,9,0,0,46,0,0,,0,,19,75,36,0,0,0,1,0,28,0
Stefan Mitrović,SRB,FW,OH Leuven,22-084,2002,2.9,140,3,24,65,56,10,140,8,3,37.5,5,62.5,105,770,309,10,5,5,10,3,99,18
Stefan Mitrović,SRB,DF,Gent,34-169,1990,9.3,594,91,279,304,12,4,594,2,2,100.0,0,0.0,409,2624,1419,7,5,0,4,0,386,1
Anthony Moris,LUX,GK,Union SG,34-192,1990,13.0,418,288,413,5,0,0,418,0,0,,0,,315,1700,1076,0,0,0,1,0,238,0
Kerim Mrabti,SWE,"MF,FW",Mechelen,30-171,1994,10.1,431,19,71,240,122,18,430,4,2,50.0,2,50.0,309,1483,529,6,6,3,16,9,297,34
Suphanat Mueanta,THA,"FW,MF",OH Leuven,22-097,2002,0.7,17,1,1,9,7,2,17,0,0,,0,,11,57,24,0,0,0,0,0,14,5
Moussa N'Diaye,SEN,DF,Anderlecht,22-142,2002,8.5,654,29,153,308,197,12,654,14,6,42.9,5,35.7,450,2632,1304,24,25,1,16,1,435,36
Ignace N'Dri,CIV,"FW,DF",OH Leuven,24-011,2000,11.0,418,12,62,170,195,45,418,49,16,32.7,28,57.1,285,2585,1261,52,25,28,38,20,272,82
Flávio Nazinho,POR,DF,Cercle Brugge,21-110,2003,8.4,562,25,101,243,225,15,562,15,9,60.0,6,40.0,236,1552,668,15,23,6,18,7,205,35
Roman Neustädter,RUS,DF,Westerlo,36-263,1988,9.0,484,76,259,219,8,6,484,0,0,,0,,283,1485,695,4,1,0,3,0,260,0
Julien Ngoy,BEL,FW,Mechelen,27-005,1997,0.8,17,2,2,5,10,5,17,2,0,0.0,2,100.0,11,128,69,4,2,2,0,1,12,4
Nathan Ngoy,BEL,DF,Standard Liège,21-150,2003,2.7,159,18,61,90,10,1,159,1,1,100.0,0,0.0,98,749,399,8,5,0,0,0,90,2
Adam Nhaili,BEL,"FW,MF",Sint-Truiden,19-090,2005,1.9,89,0,19,51,21,1,89,5,2,40.0,3,60.0,62,420,156,4,3,1,6,4,67,9
Ousseynou Niang,SEN,"DF,FW",Union SG,23-026,2001,3.8,167,6,34,77,62,9,167,13,6,46.2,7,53.8,118,803,277,8,4,5,5,7,108,23
Casper Nielsen,DEN,MF,Club Brugge,30-192,1994,1.1,43,3,5,21,17,8,43,1,1,100.0,0,0.0,21,150,60,3,0,1,1,0,21,4
Gustaf Nilsson,SWE,FW,Club Brugge,27-168,1997,8.2,252,10,23,100,136,70,251,14,4,28.6,9,64.3,167,972,335,10,6,6,24,9,189,62
Ken Nkuba,BEL,"MF,DF",Genk,22-291,2002,1.5,95,4,30,40,25,2,95,4,2,50.0,2,50.0,62,275,160,6,3,1,3,2,54,14
Petter Nosa Dahl,NOR,"MF,FW",Mechelen,21-290,2003,2.0,91,2,9,30,52,11,91,14,10,71.4,4,28.6,62,414,185,8,5,6,9,2,62,21
Lucas Noubi,BEL,DF,Standard Liège,19-297,2005,1.5,97,2,45,52,1,0,97,0,0,,0,,60,384,134,1,1,0,0,2,52,0
Bruny Nsimba,BEL,FW,Dender,24-216,2000,12.2,392,7,29,170,201,51,391,25,11,44.0,12,48.0,269,1977,648,25,15,13,50,17,288,89
Erick Nunes,BRA,"DF,MF",Cercle Brugge,20-252,2004,5.2,199,12,48,73,84,12,199,17,11,64.7,6,35.3,90,780,244,9,8,2,11,4,77,20
Antonio Nusa,NOR,"FW,MF",Club Brugge,19-204,2005,1.8,72,1,8,18,48,7,72,6,4,66.7,1,16.7,64,548,291,11,5,4,3,5,57,24
Mardochee Nzita,BEL,DF,Charleroi,24-257,2000,1.8,107,8,33,47,28,3,107,7,5,71.4,2,28.6,56,385,179,5,2,1,2,1,54,9
Aiden O'Neill,AUS,MF,Standard Liège,26-126,1998,13.0,656,46,166,385,112,9,656,8,3,37.5,3,37.5,442,2419,802,8,8,2,17,12,405,8
Denis Odoi,GHA,"MF,DF",Antwerp,36-164,1988,7.0,390,22,124,222,48,4,390,7,5,71.4,2,28.6,279,1498,689,6,15,0,7,2,249,14
Ryoya Ogawa,JPN,"DF,MF",Sint-Truiden,27-349,1996,12.8,857,63,310,331,226,24,857,23,10,43.5,12,52.2,519,2985,1147,16,13,4,13,12,489,67
Kazeem Olaigbe,BEL,"MF,FW",Cercle Brugge,21-310,2003,5.5,236,3,18,68,158,24,236,24,15,62.5,9,37.5,144,1305,638,26,14,11,16,11,134,44
Takuma Ominami,JPN,DF,OH Leuven,26-330,1997,7.3,485,55,279,192,15,9,485,1,1,100.0,0,0.0,374,1925,847,0,1,0,2,1,361,1
Jacob Ondrejka,SWE,"FW,MF",Antwerp,22-066,2002,11.4,392,3,45,118,235,49,391,21,7,33.3,11,52.4,293,2089,916,30,13,14,33,8,278,95
Raphael Onyedika,NGA,MF,Club Brugge,23-202,2001,8.8,553,26,147,336,75,11,553,13,8,61.5,5,38.5,399,1812,588,3,8,1,8,10,377,14
Ragnar Oratmangoen,IDN,"MF,DF",Dender,26-291,1998,0.9,51,2,7,20,24,5,51,2,0,0.0,1,50.0,37,203,51,0,1,0,6,1,34,8
Joel Ordóñez,ECU,DF,Club Brugge,20-200,2004,7.9,585,60,278,296,12,4,585,2,2,100.0,0,0.0,474,2781,1662,4,4,0,2,5,455,0
Emir Ortakaya,TUR,DF,Westerlo,20-138,2004,0.5,23,6,12,10,1,1,23,0,0,,0,,11,53,23,0,0,0,0,0,11,0
Manuel Osifo,BEL,DF,OH Leuven,21-099,2003,2.9,141,14,57,72,14,3,141,7,4,57.1,3,42.9,75,502,202,3,0,1,1,3,67,2
Zakaria El Ouahdi,MAR,"DF,MF",Genk,22-312,2001,9.9,629,37,189,254,198,38,629,34,11,32.4,16,47.1,394,2708,1267,22,21,4,14,14,366,66
Aziz Ouattara,CIV,MF,Mechelen,23-308,2001,10.0,528,38,159,326,55,2,528,21,9,42.9,10,47.6,351,1803,673,3,10,0,11,8,306,4
Kader Ouattara,BFA,"MF,FW",Cercle Brugge,19-165,2005,3.1,134,0,11,42,84,24,134,9,1,11.1,6,66.7,79,490,131,5,5,4,14,6,82,33
Aiham Ousou,SYR,DF,Charleroi,24-303,2000,7.6,447,52,219,218,12,3,447,2,1,50.0,1,50.0,294,1869,874,4,3,0,6,3,274,1
Louis Patris,BEL,DF,Anderlecht,23-153,2001,0.0,2,0,0,2,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0
Louis Patris,BEL,"DF,MF",Sint-Truiden,23-153,2001,6.8,343,20,105,128,115,16,343,9,3,33.3,6,66.7,174,1027,476,11,11,1,11,4,161,34
Mike Penders,BEL,GK,Genk,19-099,2005,2.0,60,53,60,0,0,0,60,0,0,,0,,49,187,104,0,0,0,0,1,41,0
Jérémy Pétris,FRA,DF,Charleroi,26-284,1998,11.6,719,32,178,337,221,21,719,44,21,47.7,14,31.8,409,3545,1929,39,30,11,23,5,371,68
Patrick Pflücke,GER,"DF,MF",Mechelen,27-343,1996,10.3,620,26,139,232,251,27,619,6,3,50.0,2,33.3,398,2246,1110,28,22,7,12,7,384,73
Arthur Piedfort,BEL,MF,Westerlo,19-280,2005,9.3,322,16,68,167,90,7,322,15,6,40.0,5,33.3,183,1240,581,15,13,3,21,10,169,22
Lucas Pirard,BEL,GK,Kortrijk,29-242,1995,0.8,23,21,23,0,0,0,23,0,0,,0,,18,111,68,0,0,0,0,0,8,0
Brian Plat,NED,"DF,MF",Beerschot,24-216,2000,9.3,531,65,258,231,47,6,531,10,3,30.0,6,60.0,311,1851,845,6,5,0,12,5,285,5
Ewoud Pletinckx,BEL,DF,OH Leuven,24-028,2000,4.5,215,60,154,58,4,4,215,2,2,100.0,0,0.0,136,888,512,0,0,0,0,2,128,0
Boris Popović,SRB,DF,Cercle Brugge,24-255,2000,1.8,107,3,28,70,10,7,107,0,0,,0,,67,403,220,1,3,0,0,1,65,1
Dennis Praet,BEL,"MF,FW",Antwerp,30-177,1994,1.5,62,4,15,40,8,2,62,2,2,100.0,0,0.0,39,252,128,2,2,0,1,1,35,2
Isaac Price,NIR,MF,Standard Liège,21-042,2003,10.7,548,24,89,279,188,23,548,11,4,36.4,7,63.6,397,2374,997,26,23,3,18,16,363,58
Cameron Puertas,SUI,MF,Union SG,26-081,1998,2.2,178,1,12,105,64,9,178,23,11,47.8,9,39.1,137,893,337,9,3,2,11,11,129,20
Joedrick Pupe,BEL,DF,Dender,27-156,1997,10.2,828,73,288,396,150,10,828,10,4,40.0,4,40.0,515,3263,1661,9,10,1,13,5,486,24
Toon Raemaekers,BEL,DF,Mechelen,24-059,2000,11.5,899,91,451,402,50,7,899,7,6,85.7,1,14.3,637,3322,1483,7,10,0,12,2,601,3
Benito Raman,BEL,FW,Mechelen,30-000,1994,2.9,88,1,4,34,50,17,88,2,1,50.0,1,50.0,59,357,97,3,2,0,10,0,58,16
Mathias Rasmussen,NOR,MF,Union SG,26-348,1997,4.2,232,9,43,119,74,6,232,6,3,50.0,3,50.0,130,664,295,2,6,0,2,0,120,13
Christiaan Ravych,BEL,DF,Cercle Brugge,22-100,2002,12.6,576,58,176,307,97,20,576,10,5,50.0,5,50.0,260,1353,701,8,8,1,14,4,229,10
Semm Renders,BEL,DF,Antwerp,16-326,2007,1.0,57,3,14,36,8,0,57,0,0,,0,,46,267,113,2,1,0,0,1,40,6
Tom Reyners,BEL,"MF,FW",Beerschot,24-201,2000,5.0,220,7,51,96,77,9,220,18,8,44.4,9,50.0,177,1021,388,5,7,1,8,16,162,23
Bryan Reynolds,USA,DF,Westerlo,23-132,2001,11.4,725,35,182,348,209,19,725,29,14,48.3,14,48.3,435,3183,1598,33,31,4,19,5,406,57
Federico Ricca,URU,DF,OH Leuven,29-342,1994,6.4,484,57,262,203,20,9,484,0,0,,0,,348,2524,1668,6,4,0,1,0,339,2
Jaïro Riedewald,NED,MF,Antwerp,28-059,1996,0.4,37,1,4,22,11,2,37,0,0,,0,,26,95,58,0,1,0,0,0,24,0
Mats Rits,BEL,MF,Anderlecht,31-112,1993,10.5,606,28,120,338,150,7,606,2,1,50.0,1,50.0,398,1823,554,3,12,0,7,1,383,19
Nathan Rôdes,BEL,MF,Dender,26-332,1997,12.3,626,45,185,344,104,19,626,17,11,64.7,6,35.3,396,2085,704,9,12,2,18,11,354,19
Kevin Rodríguez,ECU,FW,Union SG,24-248,2000,4.7,191,5,16,68,112,40,190,24,7,29.2,17,70.8,147,884,249,13,7,8,31,11,159,49
Davy Roef,BEL,GK,Gent,30-275,1994,13.0,511,470,511,0,0,0,511,0,0,,0,,370,1931,1007,0,0,0,0,0,222,0
Žan Rogelj,SVN,DF,Charleroi,24-348,1999,1.4,99,8,29,43,27,3,99,3,1,33.3,2,66.7,59,489,230,7,5,2,4,0,58,10
Zaid Romero,ARG,DF,Club Brugge,24-328,1999,3.9,365,47,151,207,9,4,365,0,0,,0,,259,1356,660,2,3,1,5,0,246,1
Tuur Rommens,BEL,DF,Westerlo,21-226,2003,10.8,688,50,190,339,173,31,688,24,17,70.8,6,25.0,378,2734,1463,35,28,9,29,7,339,48
Gilles Ruyssen,BEL,DF,Dender,30-142,1994,11.5,640,77,305,302,36,10,640,1,1,100.0,0,0.0,404,2117,880,4,0,0,5,2,370,0
Kyriani Sabbe,BEL,DF,Club Brugge,19-291,2005,1.6,128,4,41,63,25,1,128,5,3,60.0,2,40.0,79,560,285,5,4,1,3,1,76,4
Mujaid Sadick,ESP,DF,Genk,24-238,2000,12.8,1140,99,448,680,16,10,1140,7,3,42.9,3,42.9,932,5221,2883,12,1,0,9,8,881,2
Noah Sadiki,COD,MF,Union SG,19-326,2004,11.4,593,17,77,282,241,36,593,26,7,26.9,15,57.7,445,2748,1118,20,31,5,16,17,429,63
Marwan Al Sahafi,KSA,FW,Beerschot,20-264,2004,4.7,105,5,12,55,42,10,105,14,1,7.1,12,85.7,73,666,296,7,7,4,17,4,74,18
Matisse Samoise,BEL,"DF,MF",Gent,22-352,2001,3.4,258,20,64,104,91,5,258,4,2,50.0,2,50.0,150,944,368,8,10,1,8,3,136,28
Ryan Sanusi,BEL,MF,Beerschot,32-307,1992,11.4,767,39,251,399,125,4,767,7,5,71.4,0,0.0,549,2831,1032,6,11,3,9,8,516,10
Killian Sardella,BEL,DF,Anderlecht,22-189,2002,12.0,766,28,167,314,291,21,766,23,11,47.8,11,47.8,494,3077,1219,33,25,6,21,21,479,77
Nikolas Sattlberger,AUT,MF,Genk,20-294,2004,6.1,385,13,92,231,66,10,385,8,5,62.5,3,37.5,278,1228,395,3,12,0,8,5,253,5
Allahyar Sayyadmanesh,IRN,"FW,MF",Westerlo,23-131,2001,11.2,492,13,61,178,261,57,490,38,20,52.6,15,39.5,288,2456,1159,43,25,19,31,29,316,108
Aurélien Scheidler,FRA,FW,Dender,26-156,1998,4.1,152,6,15,73,66,23,152,6,4,66.7,2,33.3,100,581,220,3,1,2,12,3,112,24
Joël Schingtienne,BEL,DF,OH Leuven,22-087,2002,4.0,203,38,128,62,14,0,203,6,3,50.0,3,50.0,125,751,303,0,0,0,3,4,105,0
Rob Schoofs,BEL,MF,Mechelen,30-229,1994,12.7,840,20,161,474,214,21,840,20,13,65.0,6,30.0,653,3628,1505,28,30,8,14,11,602,47
Siebe Schrijvers,BEL,MF,OH Leuven,28-112,1996,6.9,308,18,74,155,81,12,308,14,7,50.0,6,42.9,203,1050,356,8,7,3,10,12,178,14
Christopher Scott,GER,MF,Antwerp,22-153,2002,0.9,52,0,6,29,18,2,52,3,1,33.3,1,33.3,42,301,141,6,1,1,4,0,39,8
Joaquin Seys,BEL,DF,Club Brugge,19-224,2005,9.7,722,27,190,384,152,9,722,10,6,60.0,3,30.0,494,2999,1314,21,15,2,8,3,470,56
Nick Shinton,BEL,GK,Beerschot,23-181,2001,6.0,282,215,282,0,0,0,282,0,0,,0,,196,1194,658,0,0,0,0,0,125,0
João Silva,POR,DF,Kortrijk,25-298,1999,12.6,615,106,297,307,18,13,615,4,4,100.0,0,0.0,349,2227,1196,1,3,1,7,1,314,0
Jan-Carlo Simic,SRB,DF,Anderlecht,19-189,2005,9.9,607,53,224,354,29,9,607,2,0,0.0,2,100.0,440,2336,1235,1,5,0,2,2,426,5
Roko Simic,CRO,FW,Kortrijk,21-058,2003,1.6,35,2,7,15,14,3,35,1,1,100.0,0,0.0,23,151,12,0,1,0,6,3,29,5
Hugo Siquet,BEL,DF,Club Brugge,22-121,2002,2.6,197,8,64,97,36,4,197,2,0,0.0,1,50.0,129,696,323,6,5,1,3,5,120,11
Abdoulaye Sissako,FRA,MF,Kortrijk,26-165,1998,4.0,199,8,45,117,42,7,199,6,1,16.7,4,66.7,128,780,315,3,5,0,8,7,109,5
Michał Skóraś,POL,"FW,MF",Club Brugge,24-266,2000,3.5,159,3,16,57,89,9,159,6,1,16.7,5,83.3,110,811,393,12,8,4,14,3,111,38
Andreas Skov Olsen,DEN,FW,Club Brugge,24-314,1999,8.0,424,8,40,165,219,39,424,19,10,52.6,7,36.8,352,2442,1090,47,22,12,8,11,342,97
Matte Smets,BEL,DF,Genk,20-308,2004,11.5,1062,101,485,565,14,2,1062,4,3,75.0,1,25.0,862,4576,2575,4,10,1,2,2,815,0
Milan Smits,BEL,MF,Antwerp,19-360,2004,0.3,13,1,3,9,1,0,13,0,0,,0,,11,42,8,0,0,0,0,2,11,1
Jordy Soladio,BEL,FW,Dender,26-269,1998,4.1,138,5,13,73,53,22,138,6,1,16.7,5,83.3,85,507,187,6,7,4,5,4,95,23
Thibo Somers,BEL,"FW,MF",Cercle Brugge,25-236,1999,11.7,512,12,59,212,249,56,512,23,9,39.1,12,52.2,289,1498,464,16,16,6,30,14,289,69
Momodou Sonko,SWE,"MF,FW",Gent,19-281,2005,1.3,75,1,15,34,26,8,75,8,5,62.5,3,37.5,53,374,120,4,3,2,4,1,51,9
Yira Sor,NGA,FW,Genk,24-106,2000,6.4,253,1,18,102,135,33,253,8,4,50.0,4,50.0,201,1307,624,18,14,9,16,7,193,62
Ibrahima Sory Bangoura,GUI,MF,Genk,20-307,2004,4.1,277,7,43,186,54,1,277,9,7,77.8,2,22.2,170,924,371,3,4,0,7,6,154,1
Massamba Sow,FRA,DF,Charleroi,20-147,2004,1.0,54,11,38,12,4,3,54,0,0,,0,,28,160,61,0,0,0,0,0,24,0
Jorne Spileers,BEL,DF,Club Brugge,19-291,2005,1.2,120,13,66,54,2,0,120,0,0,,0,,85,492,276,0,1,0,2,0,96,0
Alexandre Stanic,BEL,FW,Antwerp,19-315,2004,0.0,3,0,1,3,0,0,3,0,0,,0,,3,9,5,0,0,0,0,0,3,0
Lucas Stassin,BEL,FW,Westerlo,19-345,2004,4.5,156,2,8,66,85,23,156,7,5,71.4,2,28.6,110,536,199,6,7,2,16,2,113,27
