Player,Nation,Pos,Squad,Age,Born,MatchesPlayed,Starts,Min,90s,Goals,Assists,G+A,G-PK,PK,PKattempted,CardY,CardR,xG,npxG,xAG,npxG+xAG,PrgCarries,PrgPasses,PrgReceived,G/90,A/90,G+A/90,G-PK/90,G+A-PK/90,xG/90,xAG/90,xG+xAG/90,npxG/90,npxG+xAG/90
Fabio Ferraro,BEL,DF,Dender,22-065,2002,13,13,"1,023",11.4,0,1,1,0,0,0,0,0,0.2,0.2,0.7,0.9,24,40,81,0.00,0.09,0.09,0.00,0.09,0.02,0.06,0.08,0.02,0.08
Nacho Ferri,ESP,FW,Kortrijk,20-033,2004,12,10,774,8.6,3,0,3,3,0,0,1,0,2.6,2.6,0.7,3.3,6,18,34,0.35,0.00,0.35,0.35,0.35,0.30,0.08,0.38,0.30,0.38
Karol Fila,POL,DF,Dender,26-147,1998,3,3,253,2.8,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,1,12,14,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21
Mathias Fixelles,BEL,MF,Westerlo,28-088,1996,2,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexis Flips,FRA,FW,Anderlecht,24-294,2000,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alexis Flips,FRA,"FW,MF",Charleroi,24-294,2000,6,1,196,2.2,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,3,12,14,0.00,0.00,0.00,0.00,0.00,0.24,0.23,0.47,0.24,0.47
Thomas Foket,BEL,DF,Anderlecht,30-043,1994,5,1,108,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,2,7,8,0.00,0.00,0.00,0.00,0.00,0.20,0.25,0.45,0.20,0.45
Núrio Fortuna,ANG,"MF,DF",Gent,29-228,1995,2,0,10,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.36,0.36,0.36
Marlon Fossey,USA,DF,Standard Liège,26-059,1998,12,11,995,11.1,0,0,0,0,0,0,1,0,0.3,0.3,1.3,1.5,21,41,63,0.00,0.00,0.00,0.00,0.00,0.02,0.11,0.14,0.02,0.14
Iver Fossum,NOR,MF,Kortrijk,28-115,1996,9,2,228,2.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.4,2,10,10,0.00,0.00,0.00,0.00,0.00,0.11,0.06,0.16,0.11,0.16
Daam Foulon,BEL,"DF,MF",Mechelen,25-229,1999,12,12,"1,026",11.4,2,2,4,2,0,0,2,0,0.5,0.5,1.0,1.5,34,57,82,0.18,0.18,0.35,0.18,0.35,0.04,0.09,0.13,0.04,0.13
Guillaume François,BEL,"FW,DF",Union SG,34-157,1990,2,1,107,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.2,0.4,1,9,8,0.00,0.00,0.00,0.00,0.00,0.14,0.19,0.32,0.14,0.32
Matija Frigan,CRO,FW,Westerlo,21-270,2003,13,8,726,8.1,5,1,6,5,0,1,4,0,4.8,4.0,0.9,4.9,9,13,44,0.62,0.12,0.74,0.62,0.74,0.59,0.11,0.71,0.49,0.61
Haruya Fujii,JPN,DF,Kortrijk,23-317,2000,11,10,914,10.2,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,8,47,5,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Joel Fujita,JPN,MF,Sint-Truiden,22-265,2002,11,11,959,10.7,0,0,0,0,0,0,1,0,0.2,0.2,0.5,0.7,8,53,13,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Mohammed Fuseini,GHA,FW,Union SG,22-175,2002,11,10,843,9.4,4,1,5,3,1,1,2,0,5.3,4.5,1.5,6.0,27,17,73,0.43,0.11,0.53,0.32,0.43,0.56,0.16,0.73,0.48,0.64
Hugo Gambor,CTA,DF,Gent,21-313,2002,8,7,617,6.9,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,13,45,12,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
Omri Gandelman,ISR,MF,Gent,24-175,2000,10,8,690,7.7,4,1,5,4,0,0,1,0,3.9,3.9,0.5,4.4,4,20,27,0.52,0.13,0.65,0.52,0.65,0.51,0.07,0.58,0.51,0.58
Wouter George,BEL,DF,OH Leuven,22-249,2002,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Pieter Gerkens,BEL,MF,Gent,29-086,1995,11,4,458,5.1,1,1,2,1,0,0,0,0,0.4,0.4,0.6,1.0,6,24,30,0.20,0.20,0.39,0.20,0.39,0.08,0.11,0.19,0.08,0.19
Faisal Al Ghamdi,KSA,MF,Beerschot,23-086,2001,5,5,422,4.7,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,13,4,0.00,0.00,0.00,0.00,0.00,0.06,0.02,0.08,0.06,0.08
Óscar Gil,ESP,DF,OH Leuven,27-195,1997,9,6,448,5.0,0,0,0,0,0,0,2,1,0.1,0.1,0.3,0.4,10,13,13,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
Bruno Godeau,BEL,DF,Sint-Truiden,32-181,1992,13,13,"1,152",12.8,0,0,0,0,0,0,1,0,1.8,1.8,0.3,2.1,5,43,8,0.00,0.00,0.00,0.00,0.00,0.14,0.03,0.16,0.14,0.16
Bryan Goncalves,FRA,DF,Dender,28-111,1996,6,4,400,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.4,0.4,4,26,2,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.08
Parfait Guiagon,CIV,FW,Charleroi,23-259,2001,11,11,793,8.8,3,0,3,3,0,0,2,0,1.6,1.6,1.6,3.1,41,39,63,0.34,0.00,0.34,0.34,0.34,0.18,0.18,0.36,0.18,0.36
Muhammed Gümüskaya,TUR,FW,Westerlo,23-311,2001,2,0,13,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Patrik Gunnarsson,ISL,GK,Kortrijk,23-358,2000,11,11,922,10.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Andri Guðjohnsen,ISL,FW,Gent,22-283,2002,12,7,685,7.6,2,1,3,2,0,1,1,0,1.6,0.9,1.3,2.2,11,20,33,0.26,0.13,0.39,0.26,0.39,0.22,0.18,0.39,0.11,0.29
Anouar Ait El Hadj,BEL,MF,Union SG,22-201,2002,7,6,441,4.9,0,0,0,0,0,0,1,0,0.9,0.9,0.5,1.3,7,25,22,0.00,0.00,0.00,0.00,0.00,0.17,0.10,0.27,0.17,0.27
Geoffry Hairemans,BEL,"MF,FW",Mechelen,33-017,1991,8,2,237,2.6,1,0,1,1,0,0,0,0,0.3,0.3,1.1,1.4,6,18,14,0.38,0.00,0.38,0.38,0.38,0.10,0.43,0.54,0.10,0.54
Dogucan Haspolat,TUR,MF,Westerlo,24-270,2000,13,13,"1,170",13.0,1,2,3,1,0,0,4,0,0.4,0.4,1.3,1.7,9,56,12,0.08,0.15,0.23,0.08,0.23,0.03,0.10,0.13,0.03,0.13
Ibe Hautekiet,BEL,DF,Standard Liège,22-208,2002,11,11,928,10.3,0,0,0,0,0,0,4,0,0.5,0.5,0.0,0.5,6,29,2,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05
Ewan Henderson,SCO,MF,Beerschot,24-225,2000,10,7,558,6.2,1,0,1,1,0,0,0,0,0.5,0.5,0.8,1.2,13,22,22,0.16,0.00,0.16,0.16,0.16,0.09,0.14,0.23,0.09,0.23
Lennard Hens,BEL,MF,Dender,28-273,1996,13,8,669,7.4,0,1,1,0,0,0,0,0,0.4,0.4,1.4,1.8,4,53,18,0.00,0.13,0.13,0.00,0.13,0.06,0.19,0.24,0.06,0.24
Daan Heymans,BEL,MF,Charleroi,25-145,1999,13,13,"1,122",12.5,6,0,6,4,2,2,4,0,6.1,4.5,0.6,5.2,14,71,76,0.48,0.00,0.48,0.32,0.32,0.49,0.05,0.54,0.36,0.41
Bryan Heynen,BEL,MF,Genk,27-275,1997,11,9,821,9.1,0,1,1,0,0,0,0,0,0.6,0.6,0.4,1.1,12,98,9,0.00,0.11,0.11,0.00,0.11,0.07,0.05,0.12,0.07,0.12
David Hrnčár,SVK,"DF,MF",Dender,26-333,1997,11,8,707,7.9,1,2,3,1,0,0,0,0,1.2,1.2,0.9,2.1,7,25,42,0.13,0.25,0.38,0.13,0.38,0.16,0.11,0.27,0.16,0.27
Patrik Hrošovský,SVK,MF,Genk,32-199,1992,11,10,883,9.8,4,0,4,4,0,0,2,0,1.5,1.5,0.6,2.1,9,58,33,0.41,0.00,0.41,0.41,0.41,0.15,0.06,0.21,0.15,0.21
Dean Huiberts,NED,MF,Beerschot,24-175,2000,7,3,274,3.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,10,5,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Oh Hyeon-gyu,KOR,FW,Genk,23-209,2001,11,0,151,1.7,3,1,4,2,1,1,1,0,2.4,1.6,0.9,2.4,10,6,19,1.79,0.60,2.38,1.19,1.79,1.44,0.52,1.96,0.96,1.48
Hong Hyunseok,KOR,MF,Gent,25-144,1999,3,3,248,2.8,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0.5,3,7,13,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.18,0.00,0.18
Mounaim El Idrissy,FRA,"DF,FW",Kortrijk,25-271,1999,10,3,306,3.4,0,0,0,0,0,0,4,0,0.1,0.1,0.1,0.2,3,3,27,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.06,0.02,0.06
Chukwubuikem Ikwuemesi,NGA,FW,OH Leuven,23-094,2001,12,4,455,5.1,2,0,2,2,0,0,0,0,1.4,1.4,0.4,1.8,5,10,29,0.40,0.00,0.40,0.40,0.40,0.27,0.08,0.35,0.27,0.35
Atsuki Ito,JPN,MF,Gent,26-088,1998,9,6,552,6.1,0,0,0,0,0,0,4,0,0.3,0.3,0.8,1.1,8,28,18,0.00,0.00,0.00,0.00,0.00,0.05,0.13,0.18,0.05,0.18
Ryotaro Ito,JPN,MF,Sint-Truiden,26-275,1998,12,9,799,8.9,1,2,3,1,0,0,0,0,1.2,1.2,2.2,3.4,13,56,41,0.11,0.23,0.34,0.11,0.34,0.14,0.25,0.39,0.14,0.39
Franjo Ivanović,CRO,FW,Union SG,21-037,2003,7,6,501,5.6,2,1,3,2,0,0,2,0,3.6,3.6,1.5,5.0,15,12,37,0.36,0.18,0.54,0.36,0.54,0.64,0.27,0.91,0.64,0.91
Vincent Janssen,NED,FW,Antwerp,30-145,1994,13,13,"1,153",12.8,4,6,10,4,0,1,3,0,6.4,5.6,3.0,8.6,7,34,63,0.31,0.47,0.78,0.31,0.78,0.54,0.25,0.79,0.47,0.73
Wolke Janssens,BEL,DF,Sint-Truiden,29-301,1995,4,0,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ardon Jashari,SUI,MF,Club Brugge,22-100,2002,9,6,551,6.1,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.4,6,39,16,0.00,0.16,0.16,0.00,0.16,0.04,0.19,0.23,0.04,0.23
Edisson Jordanov,BUL,DF,Westerlo,31-152,1993,4,0,73,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,3,8,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.05
Ferran Jutglà,ESP,"FW,MF",Club Brugge,25-280,1999,11,1,303,3.4,0,0,0,0,0,0,1,0,1.3,1.3,0.6,1.9,8,9,35,0.00,0.00,0.00,0.00,0.00,0.38,0.19,0.56,0.38,0.56
Mathias Jørgensen,DEN,DF,Anderlecht,34-198,1990,10,9,811,9.0,0,2,2,0,0,0,2,0,0.9,0.9,0.9,1.8,4,52,0,0.00,0.22,0.22,0.00,0.22,0.10,0.10,0.20,0.10,0.20
Elton Kabangu,BEL,"FW,MF",Union SG,26-273,1998,7,1,122,1.4,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.2,2,2,13,0.00,0.00,0.00,0.00,0.00,0.07,0.09,0.16,0.07,0.16
Abdelkahar Kadri,ALG,"MF,FW",Kortrijk,24-136,2000,12,9,817,9.1,0,4,4,0,0,0,5,0,1.6,1.6,1.9,3.5,13,53,42,0.00,0.44,0.44,0.00,0.44,0.18,0.21,0.38,0.18,0.38
Emmanuel Kakou,CIV,DF,Cercle Brugge,19-130,2005,7,7,630,7.0,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.3,1,31,2,0.14,0.00,0.14,0.14,0.14,0.04,0.01,0.05,0.04,0.05
Ismaël Kandouss,MAR,MF,Gent,26-361,1997,1,0,4,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Takuro Kaneko,JPN,"MF,FW",Kortrijk,27-100,1997,12,9,732,8.1,1,0,1,1,0,0,2,0,0.8,0.8,1.3,2.1,32,20,80,0.12,0.00,0.12,0.12,0.12,0.10,0.16,0.26,0.10,0.26
Konstantinos Karetsas,BEL,MF,Genk,16-354,2007,9,6,452,5.0,0,1,1,0,0,0,1,0,1.2,1.2,1.8,3.0,24,23,51,0.00,0.20,0.20,0.00,0.20,0.24,0.35,0.59,0.24,0.59
Joris Kayembe,COD,"DF,MF",Genk,30-091,1994,13,13,"1,162",12.9,0,1,1,0,0,0,2,0,0.2,0.2,1.2,1.4,39,81,81,0.00,0.08,0.08,0.00,0.08,0.01,0.10,0.11,0.01,0.11
Charly Keita,FRA,FW,Beerschot,25-144,1999,11,6,598,6.6,1,0,1,1,0,0,1,0,1.7,1.7,0.2,1.9,10,4,30,0.15,0.00,0.15,0.15,0.15,0.29,0.03,0.32,0.29,0.32
Check Keita,FRA,DF,Charleroi,21-219,2003,7,7,595,6.6,0,0,0,0,0,0,2,0,0.3,0.3,0.2,0.4,4,18,1,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.07,0.04,0.07
Mandela Keita,BEL,"MF,DF",Antwerp,22-181,2002,5,2,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,6,16,1,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
Gyrano Kerk,SUR,"FW,MF",Antwerp,28-341,1995,12,11,868,9.6,2,1,3,2,0,0,0,0,2.5,2.5,1.0,3.4,26,25,68,0.21,0.10,0.31,0.21,0.31,0.26,0.10,0.36,0.26,0.36
Anan Khalaili,ISR,"DF,FW",Union SG,20-065,2004,7,2,248,2.8,0,0,0,0,0,0,2,0,0.2,0.2,0.3,0.5,7,9,25,0.00,0.00,0.00,0.00,0.00,0.07,0.10,0.17,0.07,0.17
Bilal El Khannouss,MAR,MF,Genk,20-181,2004,1,1,68,0.8,0,1,1,0,0,0,0,0,0.1,0.1,0.1,0.2,0,6,2,0.00,1.32,1.32,0.00,1.32,0.15,0.15,0.30,0.15,0.30
Leo Kokubo,JPN,GK,Sint-Truiden,23-289,2001,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Mory Konaté,GUI,MF,Mechelen,30-358,1993,1,1,90,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Mohamed Koné,CIV,GK,Charleroi,22-245,2002,11,11,990,11.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Josué Kongolo,BEL,DF,Genk,18-208,2006,2,1,74,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.12
Tolis Konstantopoulos,GRE,DF,Beerschot,22-097,2002,11,9,869,9.7,0,0,0,0,0,0,3,0,0.2,0.2,0.2,0.4,7,30,8,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.04
Ayouba Kosiah,LBR,"FW,DF",Beerschot,23-108,2001,7,1,203,2.3,0,0,0,0,0,0,2,0,0.3,0.3,0.0,0.3,1,0,10,0.00,0.00,0.00,0.00,0.00,0.15,0.02,0.17,0.15,0.17
Florian Krüger,GER,"FW,MF",Beerschot,25-268,1999,4,1,113,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,0,3,10,0.00,0.00,0.00,0.00,0.00,0.19,0.02,0.20,0.19,0.20
Léandre Kuavita,BEL,MF,Standard Liège,20-160,2004,13,9,629,7.0,0,0,0,0,0,0,0,0,0.8,0.8,0.1,0.8,4,13,19,0.00,0.00,0.00,0.00,0.00,0.11,0.01,0.12,0.11,0.12
Sven Kums,BEL,MF,Gent,36-255,1988,7,4,363,4.0,1,0,1,1,0,0,1,0,0.1,0.1,1.1,1.2,7,34,15,0.25,0.00,0.25,0.25,0.25,0.03,0.28,0.31,0.03,0.31
Hasan Kuruçay,,DF,OH Leuven,27-068,1997,5,4,405,4.5,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Roman Květ,CZE,"MF,FW",Dender,26-326,1997,13,10,800,8.9,2,0,2,2,0,0,0,0,0.9,0.9,0.4,1.3,12,37,65,0.23,0.00,0.23,0.23,0.23,0.11,0.04,0.15,0.11,0.15
Grejohn Kyei,FRA,FW,Charleroi,29-087,1995,6,5,337,3.7,1,0,1,1,0,0,0,0,1.9,1.9,0.2,2.1,2,6,28,0.27,0.00,0.27,0.27,0.27,0.50,0.06,0.56,0.50,0.56
Grejohn Kyei,FRA,"FW,MF",Standard Liège,29-087,1995,6,2,213,2.4,0,0,0,0,0,0,0,0,0.3,0.3,0.5,0.8,4,5,16,0.00,0.00,0.00,0.00,0.00,0.12,0.23,0.36,0.12,0.36
Bram Lagae,BEL,DF,Kortrijk,20-298,2004,9,9,810,9.0,0,0,0,0,0,0,1,0,0.1,0.1,0.1,0.2,7,43,6,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.03,0.01,0.03
Hugo Lambotte,BEL,MF,Sint-Truiden,18-140,2006,2,0,36,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Senne Lammens,BEL,GK,Antwerp,22-123,2002,13,13,"1,170",13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Amando Lapage,BEL,DF,Anderlecht,19-365,2004,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Loïc Lapoussin,MAD,DF,Union SG,28-225,1996,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.3,1,3,5,0.00,0.00,0.00,0.00,0.00,0.05,0.24,0.29,0.05,0.29
Lion Lauberbach,GER,FW,Mechelen,26-266,1998,11,8,700,7.8,3,2,5,3,0,0,2,0,4.6,4.6,1.9,6.5,9,14,49,0.39,0.26,0.64,0.39,0.64,0.60,0.24,0.84,0.60,0.84
Henry Lawrence,ENG,DF,Standard Liège,23-047,2001,10,8,683,7.6,0,0,0,0,0,0,2,1,0.0,0.0,0.1,0.1,8,22,9,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.00,0.02
Theo Leoni,BEL,"MF,DF",Anderlecht,24-200,2000,12,10,825,9.2,1,0,1,1,0,0,2,0,1.1,1.1,0.8,1.9,10,56,28,0.11,0.00,0.11,0.11,0.11,0.12,0.09,0.21,0.12,0.21
Fedde Leysen,BEL,DF,Union SG,21-121,2003,9,8,699,7.8,0,0,0,0,0,0,3,0,0.2,0.2,0.1,0.3,6,56,9,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04
Tobe Leysen,BEL,GK,OH Leuven,22-243,2002,13,13,"1,170",13.0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Jonas Lietaert,BEL,DF,Cercle Brugge,20-114,2004,1,0,57,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,3,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Ridwane M'Barki,BEL,"DF,MF",Dender,30-128,1994,5,0,122,1.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,7,3,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Kevin Mac Allister,ARG,DF,Union SG,27-000,1997,11,11,953,10.6,1,0,1,1,0,0,4,1,0.5,0.5,0.1,0.6,7,62,3,0.09,0.00,0.09,0.09,0.09,0.05,0.01,0.06,0.05,0.06
Koki Machida,JPN,DF,Union SG,27-074,1997,12,12,"1,080",12.0,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0.1,10,68,10,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.01,0.01
Nicolas Madsen,DEN,MF,Westerlo,24-235,2000,4,4,356,4.0,1,1,2,0,1,1,0,0,1.0,0.2,0.6,0.8,5,25,17,0.25,0.25,0.51,0.00,0.25,0.25,0.16,0.41,0.05,0.21
Mathieu Maertens,BEL,"FW,MF",OH Leuven,29-225,1995,11,11,772,8.6,1,1,2,1,0,0,1,0,1.4,1.4,0.9,2.3,6,18,41,0.12,0.12,0.23,0.12,0.23,0.17,0.10,0.27,0.17,0.27
Gary Magnée,BEL,"DF,MF",Cercle Brugge,25-026,1999,9,6,450,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.4,0.5,10,22,16,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.10,0.02,0.10
Mark Mampasi,UKR,DF,Kortrijk,21-240,2003,8,6,518,5.8,1,0,1,1,0,0,2,1,0.5,0.5,0.0,0.5,4,22,1,0.17,0.00,0.17,0.17,0.17,0.08,0.01,0.09,0.08,0.09
José Marsà,ESP,DF,Mechelen,22-248,2002,13,12,975,10.8,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.1,16,58,10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
Ar'jany Martha,NED,"MF,DF",Beerschot,21-064,2003,10,4,400,4.4,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.2,3,20,16,0.00,0.23,0.23,0.00,0.23,0.01,0.03,0.04,0.01,0.04
Kéres Masangu,BEL,"MF,FW",Dender,24-245,2000,2,0,5,0.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Davor Matijas,CRO,GK,Beerschot,25-076,1999,7,7,630,7.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hervé Matthys,BEL,DF,Beerschot,28-293,1996,11,11,907,10.1,1,1,2,0,1,1,1,0,0.9,0.1,0.3,0.4,3,18,3,0.10,0.10,0.20,0.00,0.10,0.09,0.03,0.13,0.01,0.04
Youssef Maziz,FRA,"MF,FW",OH Leuven,26-136,1998,13,9,727,8.1,2,1,3,2,0,0,2,0,2.5,2.5,1.4,3.8,22,41,40,0.25,0.12,0.37,0.25,0.37,0.30,0.17,0.47,0.30,0.47
Loïc Mbe Soh,FRA,DF,Beerschot,23-147,2001,6,6,540,6.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,13,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
Isaac Mbenza,BEL,FW,Charleroi,28-244,1996,13,3,385,4.3,1,0,1,1,0,0,0,0,0.6,0.6,1.9,2.5,15,12,47,0.23,0.00,0.23,0.23,0.23,0.14,0.44,0.59,0.14,0.59
Mark McKenzie,USA,FW,Genk,25-256,1999,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Dire Mebude,SCO,FW,Westerlo,20-163,2004,11,6,569,6.3,2,1,3,2,0,0,1,0,2.6,2.6,1.6,4.2,18,20,40,0.32,0.16,0.47,0.32,0.47,0.41,0.25,0.67,0.41,0.67
Brandon Mechele,BEL,DF,Club Brugge,31-284,1993,13,13,"1,170",13.0,2,0,2,2,0,0,1,0,1.2,1.2,0.1,1.3,12,70,3,0.15,0.00,0.15,0.15,0.15,0.09,0.01,0.10,0.09,0.10
Nayel Mehssatou,CHI,"MF,DF",Kortrijk,22-210,2002,13,9,862,9.6,0,0,0,0,0,0,2,0,0.6,0.6,0.3,0.9,8,53,18,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
Bjorn Meijer,NED,DF,Club Brugge,21-234,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,3,1,4,0.00,0.00,0.00,0.00,0.00,0.00,0.79,0.79,0.00,0.79
Hamza Mendyl,MAR,"DF,MF",OH Leuven,27-017,1997,8,4,393,4.4,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,11,13,17,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
Billel Messaoudi,ALG,"FW,MF",Kortrijk,26-322,1997,7,0,130,1.4,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,3,2,13,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26
Senna Miangue,BEL,DF,Cercle Brugge,27-276,1997,10,6,658,7.3,0,0,0,0,0,0,5,0,0.2,0.2,0.1,0.2,3,41,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
Simion Michez,BEL,"DF,MF",Beerschot,22-272,2002,6,6,483,5.4,2,1,3,2,0,0,2,0,0.7,0.7,0.3,1.0,12,9,29,0.37,0.19,0.56,0.37,0.56,0.13,0.06,0.19,0.13,0.19
Simon Mignolet,BEL,GK,Club Brugge,36-246,1988,13,13,"1,170",13.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Alan Minda,ECU,"FW,MF",Cercle Brugge,21-177,2003,10,5,467,5.2,0,1,1,0,0,0,1,0,1.5,1.5,0.9,2.5,23,13,42,0.00,0.19,0.19,0.00,0.19,0.30,0.17,0.47,0.30,0.47
David Mindombe,BEL,DF,Sint-Truiden,23-141,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
